epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet18,adamw,0.001,,0.0005,,1.2313172993659973,0.55528,1.3827018285751342,0.5461,0.5461,39.19322323799133
2,stage2,resnet18,adamw,0.001,,0.0005,,0.7800259278678894,0.72522,0.8213006505966186,0.7237,0.7237,39.12159752845764
3,stage2,resnet18,adamw,0.001,,0.0005,,0.5923459344100952,0.79776,0.6194158996582031,0.7903,0.7903,39.05183267593384
4,stage2,resnet18,adamw,0.001,,0.0005,,0.48646082542419433,0.83484,0.5891382490158081,0.7993,0.7993,39.25939393043518
5,stage2,resnet18,adamw,0.001,,0.0005,,0.4221515653419495,0.85688,0.5384881585121155,0.8193,0.8193,39.144928216934204
6,stage2,resnet18,adamw,0.001,,0.0005,,0.3637200609397888,0.87714,0.5156855072021485,0.8274,0.8274,39.27292227745056
7,stage2,resnet18,adamw,0.001,,0.0005,,0.32267185448646546,0.89416,0.48510768823623657,0.8449,0.8449,39.32439994812012
8,stage2,resnet18,adamw,0.001,,0.0005,,0.28988489578247073,0.90398,0.40585230045318604,0.8636,0.8636,39.08567810058594
9,stage2,resnet18,adamw,0.001,,0.0005,,0.25476179779529573,0.91556,0.4053650117874146,0.8682,0.8682,39.108250856399536
10,stage2,resnet18,adamw,0.001,,0.0005,,0.23741066146850587,0.9245,0.39668259336948397,0.8666,0.8682,39.333741426467896
11,stage2,resnet18,adamw,0.001,,0.0005,,0.21307303025245666,0.93154,0.38580120062828066,0.8766,0.8766,39.056848764419556
12,stage2,resnet18,adamw,0.001,,0.0005,,0.1929828761577606,0.93786,0.3844667481422424,0.8753,0.8766,39.10130572319031
13,stage2,resnet18,adamw,0.001,,0.0005,,0.17526192213058472,0.94438,0.3461673930168152,0.8895,0.8895,38.907005310058594
14,stage2,resnet18,adamw,0.001,,0.0005,,0.16152333265304566,0.9484,0.34685526814460754,0.8896,0.8896,39.12785339355469
15,stage2,resnet18,adamw,0.001,,0.0005,,0.14218524589538575,0.95574,0.35486296291351316,0.8917,0.8917,39.1621835231781
16,stage2,resnet18,adamw,0.001,,0.0005,,0.12844686863899232,0.96086,0.35993488063812257,0.8934,0.8934,39.01525092124939
17,stage2,resnet18,adamw,0.001,,0.0005,,0.11854856699466705,0.96388,0.35114135632514953,0.8968,0.8968,39.12019419670105
18,stage2,resnet18,adamw,0.001,,0.0005,,0.1122262899184227,0.96572,0.35141565737724306,0.8992,0.8992,39.11476111412048
19,stage2,resnet18,adamw,0.001,,0.0005,,0.0956646538734436,0.97234,0.3827599647283554,0.8925,0.8992,39.18707227706909
