epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet34,sgd,0.01,0.9,0.0005,,1.4785674280929566,0.45984,1.2634275316238404,0.5402,0.5402,64.18783831596375
2,stage2,resnet34,sgd,0.01,0.9,0.0005,,1.018560295753479,0.63914,0.9391782930374145,0.6684,0.6684,63.715895891189575
3,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.7563363008499145,0.73534,0.8513748566627503,0.7092,0.7092,63.69791555404663
4,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.6118825018692017,0.78924,0.7080234968662262,0.7637,0.7637,63.82298684120178
5,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.5118295544624328,0.82498,0.6024044373512268,0.801,0.801,63.773526191711426
6,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.4514348707771301,0.84776,0.5790130381584168,0.8025,0.8025,63.704713344573975
7,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.39038744210243226,0.86826,0.5765112760543823,0.8102,0.8102,63.702839374542236
8,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.35194085101127626,0.8825,0.4993424230098724,0.834,0.834,63.81763672828674
9,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.31456064895153046,0.89602,0.45845036334991457,0.8506,0.8506,63.74616980552673
10,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.2906570581483841,0.90518,0.4617757568836212,0.8473,0.8506,63.70029425621033
11,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.26289519220352175,0.91372,0.5696413372516632,0.8256,0.8506,63.76119804382324
12,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.23851317152500154,0.92134,0.5341267448425293,0.8335,0.8506,63.827818155288696
13,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.2162708891582489,0.92988,0.45648801872730255,0.8535,0.8535,63.71328282356262
14,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.19895067640304565,0.93632,0.42062102212905883,0.8661,0.8661,63.704023361206055
15,stage2,resnet34,sgd,0.01,0.9,0.0005,,0.185166583070755,0.9419,0.46847028179168704,0.854,0.8661,63.80898690223694
