epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet18,adagrad,0.1,,0.0005,,2.018229277420044,0.3081,2.1799264598846437,0.2735,0.2735,39.355847120285034
2,stage2,resnet18,adagrad,0.1,,0.0005,,1.456760941772461,0.47404,1.5890769035339356,0.3961,0.3961,38.95365643501282
3,stage2,resnet18,adagrad,0.1,,0.0005,,1.2097721573638915,0.57654,1.4204060298919678,0.4791,0.4791,38.93099617958069
4,stage2,resnet18,adagrad,0.1,,0.0005,,0.9216485828018188,0.69464,1.5666231599807738,0.4704,0.4791,38.68384408950806
5,stage2,resnet18,adagrad,0.1,,0.0005,,0.7204243774032593,0.77694,1.4711716915130615,0.5189,0.5189,38.550506353378296
6,stage2,resnet18,adagrad,0.1,,0.0005,,0.5930906213378906,0.82602,1.0791070219039918,0.6445,0.6445,38.639020681381226
7,stage2,resnet18,adagrad,0.1,,0.0005,,0.5038094354057312,0.86108,0.8533000751495361,0.6952,0.6952,38.45842528343201
8,stage2,resnet18,adagrad,0.1,,0.0005,,0.4204963344478607,0.89358,1.0282171216011047,0.6609,0.6952,38.60375428199768
9,stage2,resnet18,adagrad,0.1,,0.0005,,0.35731652863025665,0.91496,0.8021803497314454,0.7267,0.7267,38.275437116622925
10,stage2,resnet18,adagrad,0.1,,0.0005,,0.31420674160957335,0.92704,0.8238387023925782,0.7126,0.7267,39.19158363342285
11,stage2,resnet18,adagrad,0.1,,0.0005,,0.28818197670936585,0.93584,0.8709492978096008,0.7207,0.7267,39.28295540809631
12,stage2,resnet18,adagrad,0.1,,0.0005,,0.267082711853981,0.94142,0.9301615248680115,0.7097,0.7267,38.19694399833679
13,stage2,resnet18,adagrad,0.1,,0.0005,,0.24640043201446532,0.94768,0.7955293145179748,0.739,0.739,38.46192765235901
14,stage2,resnet18,adagrad,0.1,,0.0005,,0.2301332945394516,0.95208,0.7693629223823547,0.7554,0.7554,38.43441820144653
15,stage2,resnet18,adagrad,0.1,,0.0005,,0.22100205891609193,0.95372,0.611835818195343,0.7929,0.7929,38.28754782676697
16,stage2,resnet18,adagrad,0.1,,0.0005,,0.21138324221611024,0.95666,0.6449670546531677,0.7795,0.7929,38.23863220214844
17,stage2,resnet18,adagrad,0.1,,0.0005,,0.20201487992286682,0.95884,0.6812171778678894,0.7796,0.7929,38.284451961517334
18,stage2,resnet18,adagrad,0.1,,0.0005,,0.19050222984313964,0.96336,0.7279290252685547,0.7588,0.7929,38.10082483291626
19,stage2,resnet18,adagrad,0.1,,0.0005,,0.1879010354447365,0.96368,0.591776973772049,0.7983,0.7983,38.05817699432373
20,stage2,resnet18,adagrad,0.1,,0.0005,,0.1793711606836319,0.96472,0.5528180781364441,0.8159,0.8159,38.28619313240051
21,stage2,resnet18,adagrad,0.1,,0.0005,,0.17583570953607558,0.9656,0.5407258014202118,0.8178,0.8178,38.07418465614319
22,stage2,resnet18,adagrad,0.1,,0.0005,,0.16591327105998993,0.96854,0.5551658473014831,0.8103,0.8178,38.12698769569397
23,stage2,resnet18,adagrad,0.1,,0.0005,,0.1604966201353073,0.96948,0.6047236776351929,0.7984,0.8178,38.046239376068115
24,stage2,resnet18,adagrad,0.1,,0.0005,,0.16002325002193452,0.96918,0.5417972941875457,0.8178,0.8178,38.0308780670166
25,stage2,resnet18,adagrad,0.1,,0.0005,,0.15536988725781442,0.97062,0.4921424465179443,0.8359,0.8359,38.06426811218262
26,stage2,resnet18,adagrad,0.1,,0.0005,,0.14766499061107635,0.97292,0.5072766176700592,0.8279,0.8359,38.21279168128967
27,stage2,resnet18,adagrad,0.1,,0.0005,,0.14485782647132875,0.9736,0.5147062139511108,0.8292,0.8359,37.81320333480835
28,stage2,resnet18,adagrad,0.1,,0.0005,,0.14053350606441498,0.97402,0.5084166844844819,0.8286,0.8359,37.97220778465271
29,stage2,resnet18,adagrad,0.1,,0.0005,,0.13792318014144897,0.97508,0.4980831942081451,0.8297,0.8359,37.8282425403595
30,stage2,resnet18,adagrad,0.1,,0.0005,,0.13443671989917755,0.97538,0.5210060836791992,0.8284,0.8359,37.9490270614624
31,stage2,resnet18,adagrad,0.1,,0.0005,,0.1321597717833519,0.976,0.4856487998962402,0.8362,0.8362,38.03755569458008
32,stage2,resnet18,adagrad,0.1,,0.0005,,0.13058366065502167,0.97684,0.5779151664733887,0.8117,0.8362,38.099626302719116
33,stage2,resnet18,adagrad,0.1,,0.0005,,0.12792988813877107,0.97756,0.5900611442565918,0.81,0.8362,37.917542695999146
34,stage2,resnet18,adagrad,0.1,,0.0005,,0.12331652779579162,0.97784,0.5823307901382446,0.816,0.8362,37.81309747695923
35,stage2,resnet18,adagrad,0.1,,0.0005,,0.12113895385742188,0.97864,0.48412454347610473,0.8397,0.8397,37.77892351150513
36,stage2,resnet18,adagrad,0.1,,0.0005,,0.12314300151348113,0.97818,0.5859756514549256,0.809,0.8397,37.987462520599365
37,stage2,resnet18,adagrad,0.1,,0.0005,,0.11751520040512085,0.97972,0.4850606918811798,0.8364,0.8397,37.939207315444946
38,stage2,resnet18,adagrad,0.1,,0.0005,,0.11414915645718575,0.98026,0.5410327908515931,0.8258,0.8397,37.90036582946777
39,stage2,resnet18,adagrad,0.1,,0.0005,,0.11452694461584091,0.97986,0.4539846959590912,0.8451,0.8451,37.79369783401489
40,stage2,resnet18,adagrad,0.1,,0.0005,,0.11131017065763474,0.98076,0.5095148182868957,0.8347,0.8451,37.883692502975464
41,stage2,resnet18,adagrad,0.1,,0.0005,,0.11031012067317962,0.98166,0.483706666469574,0.8372,0.8451,37.90160894393921
42,stage2,resnet18,adagrad,0.1,,0.0005,,0.10692260282278061,0.98188,0.517127308177948,0.8309,0.8451,37.727863073349
43,stage2,resnet18,adagrad,0.1,,0.0005,,0.10781605569601059,0.98156,0.48104339439868926,0.8434,0.8451,37.82421350479126
44,stage2,resnet18,adagrad,0.1,,0.0005,,0.10522119445085526,0.98222,0.5029088548660279,0.835,0.8451,37.92674708366394
45,stage2,resnet18,adagrad,0.1,,0.0005,,0.10181009776592255,0.9843,0.45213549222946164,0.8544,0.8544,37.70788264274597
46,stage2,resnet18,adagrad,0.1,,0.0005,,0.10046181180477143,0.98348,0.4496970487594604,0.8528,0.8544,37.92169785499573
47,stage2,resnet18,adagrad,0.1,,0.0005,,0.10080736162662506,0.9838,0.4448300500392914,0.8555,0.8555,37.93872570991516
48,stage2,resnet18,adagrad,0.1,,0.0005,,0.0991760739684105,0.98304,0.504388928604126,0.8338,0.8555,37.923872232437134
49,stage2,resnet18,adagrad,0.1,,0.0005,,0.09748923257350922,0.9845,0.42537850489616397,0.8628,0.8628,37.78986835479736
50,stage2,resnet18,adagrad,0.1,,0.0005,,0.09674568263053894,0.98444,0.6065186507225037,0.8102,0.8628,38.083810329437256
51,stage2,resnet18,adagrad,0.1,,0.0005,,0.09317373765707015,0.9858,0.47087837753295897,0.8447,0.8628,37.810277223587036
52,stage2,resnet18,adagrad,0.1,,0.0005,,0.09296817885875702,0.9845,0.4918070909500122,0.844,0.8628,38.39320969581604
53,stage2,resnet18,adagrad,0.1,,0.0005,,0.09166062981128692,0.98518,0.42258519229888913,0.8588,0.8628,38.12219953536987
54,stage2,resnet18,adagrad,0.1,,0.0005,,0.09027977521181106,0.98534,0.44020810985565184,0.8537,0.8628,37.704633712768555
55,stage2,resnet18,adagrad,0.1,,0.0005,,0.08931748098611832,0.9855,0.42659227471351624,0.86,0.8628,37.75647759437561
56,stage2,resnet18,adagrad,0.1,,0.0005,,0.08897156183481217,0.98578,0.41121747760772703,0.8629,0.8629,37.80607748031616
57,stage2,resnet18,adagrad,0.1,,0.0005,,0.08638543271303177,0.98728,0.5042210098266602,0.8424,0.8629,38.00476908683777
58,stage2,resnet18,adagrad,0.1,,0.0005,,0.08543738382339477,0.98716,0.40824860122203827,0.8646,0.8646,37.71558165550232
59,stage2,resnet18,adagrad,0.1,,0.0005,,0.08631924471259117,0.98628,0.45718150939941404,0.8523,0.8646,37.80974793434143
60,stage2,resnet18,adagrad,0.1,,0.0005,,0.08459447456479073,0.98668,0.4369044596910477,0.8544,0.8646,37.78268051147461
61,stage2,resnet18,adagrad,0.1,,0.0005,,0.08215282541275025,0.98726,0.4032938564300537,0.8675,0.8675,37.79341745376587
62,stage2,resnet18,adagrad,0.1,,0.0005,,0.08231462500333786,0.987,0.42888100452423095,0.8592,0.8675,37.93206596374512
63,stage2,resnet18,adagrad,0.1,,0.0005,,0.08246171939373016,0.98758,0.519474521112442,0.8379,0.8675,37.84655499458313
64,stage2,resnet18,adagrad,0.1,,0.0005,,0.08212168222546577,0.9875,0.5682667387008667,0.8205,0.8675,37.68940734863281
65,stage2,resnet18,adagrad,0.1,,0.0005,,0.08201145492792129,0.98734,0.38542742109298705,0.8699,0.8699,37.79064893722534
66,stage2,resnet18,adagrad,0.1,,0.0005,,0.07959624666571617,0.98778,0.4161534433364868,0.8629,0.8699,37.91008949279785
67,stage2,resnet18,adagrad,0.1,,0.0005,,0.07860930001020432,0.98818,0.46845614604949953,0.8517,0.8699,37.542383909225464
68,stage2,resnet18,adagrad,0.1,,0.0005,,0.07711824084997178,0.98872,0.4536735956192017,0.853,0.8699,37.62465214729309
69,stage2,resnet18,adagrad,0.1,,0.0005,,0.07696070238471031,0.98798,0.44797767481803896,0.8569,0.8699,37.715312480926514
70,stage2,resnet18,adagrad,0.1,,0.0005,,0.07472816808581352,0.98922,0.42179875020980834,0.8639,0.8699,37.751752614974976
71,stage2,resnet18,adagrad,0.1,,0.0005,,0.07370987084269523,0.98916,0.4263550044298172,0.8627,0.8699,37.73465371131897
72,stage2,resnet18,adagrad,0.1,,0.0005,,0.07598312214970589,0.98886,0.4157074777603149,0.863,0.8699,37.568119287490845
73,stage2,resnet18,adagrad,0.1,,0.0005,,0.073817154494524,0.98918,0.423173334646225,0.8607,0.8699,37.581799030303955
