epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet34,sgd,0.1,0.9,0.0005,,2.0613769660186767,0.26792,1.7073793880462647,0.3714,0.3714,64.06710267066956
2,stage2,resnet34,sgd,0.1,0.9,0.0005,,1.5324017533874512,0.43326,1.366217626953125,0.495,0.495,63.52534055709839
3,stage2,resnet34,sgd,0.1,0.9,0.0005,,1.244295744152069,0.55038,1.1701307365417482,0.5817,0.5817,63.45057034492493
4,stage2,resnet34,sgd,0.1,0.9,0.0005,,1.0058094304275513,0.6434,0.9772192901611328,0.6538,0.6538,63.379698276519775
5,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.8249482987976074,0.71022,1.0313809514045715,0.6525,0.6538,63.34649443626404
6,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.6801329583740234,0.76668,0.8943820760726928,0.703,0.703,63.44810914993286
7,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.5602534072494507,0.81172,0.8026446622848511,0.7405,0.7405,63.34567451477051
8,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.4918081711101532,0.83772,0.6137053544044495,0.7938,0.7938,63.3433096408844
9,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.4418959749317169,0.85728,0.6213866196632385,0.7911,0.7938,63.39948225021362
10,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.4085179400253296,0.86936,0.7162446074008941,0.7694,0.7938,63.4184148311615
11,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.38190328223228454,0.8794,0.5349015719413758,0.8185,0.8185,63.39722418785095
12,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.36047873062610625,0.8865,0.51267480635643,0.825,0.825,63.38132357597351
13,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.34112177335739136,0.8924,0.6997902780532836,0.771,0.825,63.429680585861206
14,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.3211575434589386,0.90252,0.4640650006294251,0.8409,0.8409,63.4335196018219
15,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.3148872803068161,0.90388,0.4911572056293488,0.8349,0.8409,63.404505491256714
16,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.2965511396074295,0.91152,0.5259897682189941,0.8252,0.8409,63.39622712135315
17,stage2,resnet34,sgd,0.1,0.9,0.0005,,0.28377268271446227,0.91536,0.5101186014175415,0.8286,0.8409,63.45341348648071
