epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,24.95488570175171,0.1302,15.895159777832031,0.1269,0.1269,39.15131425857544
2,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,4.654668647003174,0.12152,399.547312890625,0.0629,0.1269,39.09272217750549
3,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,4.703805319519043,0.11888,37.68945251464844,0.1,0.1269,38.99560618400574
4,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,5.619639056930542,0.1185,157.39799809570312,0.1,0.1269,39.18291664123535
5,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,4.961356091308594,0.12124,63.28236712646484,0.1,0.1269,38.96943688392639
6,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,5.310037749328614,0.11856,187.13306860351562,0.1,0.1269,38.87662672996521
7,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,7.411743832397461,0.1198,63.108411108398435,0.0999,0.1269,38.971214056015015
8,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,4.476836276550293,0.12032,3278.95803046875,0.1443,0.1443,38.823164224624634
9,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,5.800525870666504,0.12166,2846.725134375,0.1,0.1443,39.16044044494629
10,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,5.422119077148437,0.12078,49.509433422851565,0.1,0.1443,39.01030898094177
11,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,5.672818945846558,0.11828,154.58744716796875,0.1001,0.1443,38.94369173049927
12,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,6.893030819396973,0.1227,153.09631345214845,0.1068,0.1443,39.07645225524902
13,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,5.937119721755981,0.12094,4.486824304962158,0.1078,0.1443,39.001070737838745
14,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,7.540133981933594,0.1306,167.73558452148438,0.1,0.1443,39.081345319747925
15,stage2,resnet18,rmsprop,0.1,0.9,0.0005,,9.302652835388184,0.12126,390.9644672851563,0.1,0.1443,39.041754484176636
