epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet18,adagrad,0.001,,0.0005,,0.9831373441886901,0.70972,1.2619542570114135,0.5439,0.5439,38.877686738967896
2,stage2,resnet18,adagrad,0.001,,0.0005,,0.8129179624557495,0.74608,1.0411649298667909,0.6265,0.6265,39.25481176376343
3,stage2,resnet18,adagrad,0.001,,0.0005,,0.7312937044715881,0.77126,0.9601011505126953,0.6578,0.6578,39.17212224006653
4,stage2,resnet18,adagrad,0.001,,0.0005,,0.6721116028785705,0.79018,0.9005759456634521,0.6789,0.6789,39.22432494163513
5,stage2,resnet18,adagrad,0.001,,0.0005,,0.6349197403526307,0.80304,0.8636483298301697,0.6975,0.6975,39.167628049850464
6,stage2,resnet18,adagrad,0.001,,0.0005,,0.6027400269699097,0.81466,0.8279451449394226,0.7083,0.7083,39.141159534454346
7,stage2,resnet18,adagrad,0.001,,0.0005,,0.575296043624878,0.82168,0.8100156903266906,0.7152,0.7152,39.16430902481079
8,stage2,resnet18,adagrad,0.001,,0.0005,,0.5554862861251831,0.82844,0.795019791507721,0.7227,0.7227,39.033347606658936
9,stage2,resnet18,adagrad,0.001,,0.0005,,0.5333333308029174,0.83542,0.7642916916847229,0.7374,0.7374,39.057273149490356
10,stage2,resnet18,adagrad,0.001,,0.0005,,0.5145852591133118,0.84152,0.7429924180984497,0.7387,0.7387,39.173893213272095
11,stage2,resnet18,adagrad,0.001,,0.0005,,0.49800778215408326,0.84714,0.723903987455368,0.7513,0.7513,39.18077850341797
12,stage2,resnet18,adagrad,0.001,,0.0005,,0.48188996213912966,0.85284,0.7112418950080872,0.7544,0.7544,39.11628556251526
13,stage2,resnet18,adagrad,0.001,,0.0005,,0.4663997723197937,0.85838,0.7223944509983062,0.7521,0.7544,39.0768620967865
14,stage2,resnet18,adagrad,0.001,,0.0005,,0.45361667848587034,0.86122,0.6938330473899841,0.7571,0.7571,38.72445297241211
15,stage2,resnet18,adagrad,0.001,,0.0005,,0.44279561445236204,0.86598,0.6666786256790161,0.7682,0.7682,38.989330530166626
16,stage2,resnet18,adagrad,0.001,,0.0005,,0.43073563686370847,0.8711,0.6663318724632263,0.7687,0.7687,38.94190073013306
17,stage2,resnet18,adagrad,0.001,,0.0005,,0.4191499189376831,0.87392,0.6614224467277526,0.7739,0.7739,39.204349517822266
18,stage2,resnet18,adagrad,0.001,,0.0005,,0.4093610784053803,0.8779,0.6457985956668854,0.7753,0.7753,39.09150290489197
19,stage2,resnet18,adagrad,0.001,,0.0005,,0.3994924203300476,0.88102,0.6409313231945037,0.7793,0.7793,39.072918176651
