epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet18,adamw,0.1,,0.0005,,2.100602082710266,0.26424,1.7118321098327636,0.3432,0.3432,39.08765268325806
2,stage2,resnet18,adamw,0.1,,0.0005,,1.5338249130630492,0.42858,1.4764095813751221,0.4566,0.4566,39.01736760139465
3,stage2,resnet18,adamw,0.1,,0.0005,,1.2671327633285523,0.53638,1.28348684425354,0.5522,0.5522,39.024240016937256
4,stage2,resnet18,adamw,0.1,,0.0005,,1.0507507377815246,0.62254,1.019623105239868,0.6344,0.6344,38.91682982444763
5,stage2,resnet18,adamw,0.1,,0.0005,,0.8749018709564209,0.6915,0.9610452644348144,0.6584,0.6584,38.85599112510681
6,stage2,resnet18,adamw,0.1,,0.0005,,0.7444145134925843,0.7413,0.8135776644706726,0.7172,0.7172,38.73062825202942
7,stage2,resnet18,adamw,0.1,,0.0005,,0.6467440573310852,0.77896,0.7751252798080445,0.7388,0.7388,38.81501269340515
8,stage2,resnet18,adamw,0.1,,0.0005,,0.5777491328811646,0.80336,0.6773919590473175,0.7734,0.7734,38.73002362251282
9,stage2,resnet18,adamw,0.1,,0.0005,,0.5146688504600525,0.82596,0.7178137239933013,0.7557,0.7734,38.84077191352844
10,stage2,resnet18,adamw,0.1,,0.0005,,0.4756545976257324,0.84026,0.6355405607223511,0.7839,0.7839,38.55246686935425
11,stage2,resnet18,adamw,0.1,,0.0005,,0.43569197112083435,0.85306,0.5976751581192017,0.8031,0.8031,38.71305775642395
12,stage2,resnet18,adamw,0.1,,0.0005,,0.40054799613952635,0.86638,0.587889227771759,0.804,0.804,38.57234072685242
13,stage2,resnet18,adamw,0.1,,0.0005,,0.38262354948997496,0.87388,0.5388845589160919,0.8269,0.8269,38.76784896850586
14,stage2,resnet18,adamw,0.1,,0.0005,,0.35955049527168276,0.88336,0.5774718505859375,0.808,0.8269,38.73543190956116
15,stage2,resnet18,adamw,0.1,,0.0005,,0.33298797528266905,0.89116,0.570493552684784,0.8246,0.8269,38.63838219642639
16,stage2,resnet18,adamw,0.1,,0.0005,,0.3144188790607452,0.89694,0.48845939207077027,0.843,0.843,38.72911715507507
17,stage2,resnet18,adamw,0.1,,0.0005,,0.30219304434776306,0.90176,0.48122669525146483,0.8425,0.843,38.51931619644165
18,stage2,resnet18,adamw,0.1,,0.0005,,0.2878051097488403,0.90672,0.4329594181537628,0.8566,0.8566,38.3346381187439
19,stage2,resnet18,adamw,0.1,,0.0005,,0.2651127963066101,0.9155,0.4435132712841034,0.8536,0.8566,38.68056893348694
20,stage2,resnet18,adamw,0.1,,0.0005,,0.2565796129322052,0.91778,0.45072758202552793,0.854,0.8566,38.4798538684845
21,stage2,resnet18,adamw,0.1,,0.0005,,0.249215501871109,0.91932,0.45089965596199033,0.8522,0.8566,38.35367941856384
22,stage2,resnet18,adamw,0.1,,0.0005,,0.23799667276382447,0.92422,0.4583921679019928,0.8566,0.8566,38.34714150428772
23,stage2,resnet18,adamw,0.1,,0.0005,,0.22507458334445954,0.92836,0.4278426293849945,0.8641,0.8641,38.30691742897034
24,stage2,resnet18,adamw,0.1,,0.0005,,0.2191128253364563,0.9306,0.4152076301574707,0.8692,0.8692,38.612091064453125
25,stage2,resnet18,adamw,0.1,,0.0005,,0.2034643045568466,0.9364,0.3909527611732483,0.8722,0.8722,38.457839250564575
26,stage2,resnet18,adamw,0.1,,0.0005,,0.20069952063322066,0.93708,0.4804737270832062,0.8587,0.8722,38.55469274520874
27,stage2,resnet18,adamw,0.1,,0.0005,,0.18934451619148254,0.94066,0.42385278558731077,0.8653,0.8722,38.36161947250366
28,stage2,resnet18,adamw,0.1,,0.0005,,0.18590029715061188,0.94212,0.4418943233966827,0.8627,0.8722,38.33883452415466
29,stage2,resnet18,adamw,0.1,,0.0005,,0.17756866379737854,0.94524,0.4503739272594452,0.8596,0.8722,38.4680540561676
30,stage2,resnet18,adamw,0.1,,0.0005,,0.17634858879089355,0.94658,0.40057840547561646,0.8742,0.8742,38.15537238121033
31,stage2,resnet18,adamw,0.1,,0.0005,,0.166230103764534,0.94994,0.38849815735816956,0.8809,0.8809,38.32622981071472
32,stage2,resnet18,adamw,0.1,,0.0005,,0.15880273982048035,0.95196,0.4193807943344116,0.8692,0.8809,38.424460649490356
33,stage2,resnet18,adamw,0.1,,0.0005,,0.15355990240097045,0.95406,0.385619326877594,0.879,0.8809,38.43394899368286
34,stage2,resnet18,adamw,0.1,,0.0005,,0.15246716356277465,0.9538,0.46146748094558715,0.8644,0.8809,38.25614833831787
35,stage2,resnet18,adamw,0.1,,0.0005,,0.14245493965387343,0.95822,0.4272532299518585,0.8722,0.8809,38.296104431152344
36,stage2,resnet18,adamw,0.1,,0.0005,,0.13977255005836486,0.95778,0.4641710447311401,0.8679,0.8809,38.28877854347229
37,stage2,resnet18,adamw,0.1,,0.0005,,0.13425269191741943,0.96064,0.4191751559257507,0.8739,0.8809,38.231878995895386
38,stage2,resnet18,adamw,0.1,,0.0005,,0.13338337621688842,0.96036,0.4206939069271088,0.8761,0.8809,38.141265869140625
39,stage2,resnet18,adamw,0.1,,0.0005,,0.12980569687843324,0.96116,0.43037569875717163,0.872,0.8809,38.31194734573364
40,stage2,resnet18,adamw,0.1,,0.0005,,0.12532580095767976,0.96242,0.3928198201179504,0.8837,0.8837,38.20053577423096
41,stage2,resnet18,adamw,0.1,,0.0005,,0.1203886746263504,0.9646,0.40167726011276245,0.8772,0.8837,38.48135566711426
42,stage2,resnet18,adamw,0.1,,0.0005,,0.12062637958049774,0.96426,0.4285376042366028,0.8765,0.8837,38.15098285675049
43,stage2,resnet18,adamw,0.1,,0.0005,,0.11530558286905289,0.96592,0.41764542245864866,0.8743,0.8837,38.109018325805664
44,stage2,resnet18,adamw,0.1,,0.0005,,0.11091910813689232,0.96792,0.43484094467163087,0.8809,0.8837,38.20763278007507
45,stage2,resnet18,adamw,0.1,,0.0005,,0.11269158138751983,0.96796,0.4147815656661987,0.8823,0.8837,38.1977424621582
46,stage2,resnet18,adamw,0.1,,0.0005,,0.10773225266933441,0.96866,0.4002745740890503,0.8807,0.8837,38.40504789352417
47,stage2,resnet18,adamw,0.1,,0.0005,,0.10287579382419586,0.97032,0.46735505475997924,0.8633,0.8837,38.14989137649536
48,stage2,resnet18,adamw,0.1,,0.0005,,0.10097574273586273,0.9709,0.4118379497051239,0.8829,0.8837,38.2520706653595
49,stage2,resnet18,adamw,0.1,,0.0005,,0.10292024185657501,0.97056,0.43433928337097166,0.8806,0.8837,38.19608736038208
50,stage2,resnet18,adamw,0.1,,0.0005,,0.0959752896142006,0.97284,0.43678662009239194,0.8811,0.8837,38.28589224815369
51,stage2,resnet18,adamw,0.1,,0.0005,,0.09668208319425584,0.97204,0.4103629618644714,0.882,0.8837,38.32375645637512
52,stage2,resnet18,adamw,0.1,,0.0005,,0.09515309796333313,0.97378,0.39351085600852964,0.8841,0.8841,38.230309009552
53,stage2,resnet18,adamw,0.1,,0.0005,,0.09268427376031875,0.97334,0.3725838220119476,0.8914,0.8914,38.430150747299194
54,stage2,resnet18,adamw,0.1,,0.0005,,0.08663083909630775,0.97656,0.4693049816131592,0.8746,0.8914,38.49469065666199
55,stage2,resnet18,adamw,0.1,,0.0005,,0.08932524791240692,0.97514,0.3907543656349182,0.8858,0.8914,38.24425721168518
56,stage2,resnet18,adamw,0.1,,0.0005,,0.08690308459877968,0.9757,0.41292021083831787,0.8835,0.8914,38.280086517333984
57,stage2,resnet18,adamw,0.1,,0.0005,,0.08556996490240097,0.9764,0.40391408443450927,0.8848,0.8914,38.18594717979431
58,stage2,resnet18,adamw,0.1,,0.0005,,0.08381901017427444,0.97678,0.40348671226501465,0.8869,0.8914,38.135289907455444
59,stage2,resnet18,adamw,0.1,,0.0005,,0.08488167200803756,0.97678,0.39733959617614745,0.8878,0.8914,38.27207851409912
60,stage2,resnet18,adamw,0.1,,0.0005,,0.07785376511693001,0.979,0.44048594913482664,0.8866,0.8914,38.21286177635193
61,stage2,resnet18,adamw,0.1,,0.0005,,0.07630622601270676,0.97946,0.38664700736999513,0.8894,0.8914,38.14014220237732
62,stage2,resnet18,adamw,0.1,,0.0005,,0.07772468734979629,0.97916,0.44683591794967653,0.888,0.8914,38.12952637672424
63,stage2,resnet18,adamw,0.1,,0.0005,,0.07898890686988831,0.97836,0.4058003882408142,0.8908,0.8914,38.3020761013031
64,stage2,resnet18,adamw,0.1,,0.0005,,0.07670382374465466,0.97876,0.4337030467987061,0.8918,0.8918,38.221455574035645
65,stage2,resnet18,adamw,0.1,,0.0005,,0.07271325755596161,0.9808,0.4746196966648102,0.8789,0.8918,38.82157754898071
66,stage2,resnet18,adamw,0.1,,0.0005,,0.07557267376482486,0.97954,0.40296634702682493,0.8941,0.8941,38.20596790313721
67,stage2,resnet18,adamw,0.1,,0.0005,,0.07670329479277134,0.97958,0.41885866498947144,0.8868,0.8941,38.316537380218506
68,stage2,resnet18,adamw,0.1,,0.0005,,0.07024749816954136,0.98238,0.43873244280815127,0.8883,0.8941,38.186214208602905
69,stage2,resnet18,adamw,0.1,,0.0005,,0.0707851802611351,0.9812,0.3915146506309509,0.8983,0.8983,38.219757080078125
70,stage2,resnet18,adamw,0.1,,0.0005,,0.0651572787863016,0.9835,0.43655952348709104,0.8847,0.8983,38.593384742736816
71,stage2,resnet18,adamw,0.1,,0.0005,,0.06734904021143913,0.9822,0.4662940158605576,0.8795,0.8983,38.29328489303589
72,stage2,resnet18,adamw,0.1,,0.0005,,0.06970111599802971,0.98174,0.4248964178085327,0.894,0.8983,38.248000383377075
73,stage2,resnet18,adamw,0.1,,0.0005,,0.06509369077920914,0.9835,0.4486822540283203,0.882,0.8983,38.382875204086304
74,stage2,resnet18,adamw,0.1,,0.0005,,0.06471308962464332,0.9825,0.42086918354034425,0.888,0.8983,38.119903802871704
75,stage2,resnet18,adamw,0.1,,0.0005,,0.06512948253750801,0.98314,0.4196716724872589,0.8886,0.8983,38.09328746795654
76,stage2,resnet18,adamw,0.1,,0.0005,,0.06522000636637211,0.98332,0.42420694713592527,0.8883,0.8983,38.3564190864563
77,stage2,resnet18,adamw,0.1,,0.0005,,0.06363834996700286,0.98356,0.46860896034240723,0.88,0.8983,38.36717915534973
78,stage2,resnet18,adamw,0.1,,0.0005,,0.06313967878580093,0.98386,0.41188965072631833,0.8931,0.8983,38.23230504989624
79,stage2,resnet18,adamw,0.1,,0.0005,,0.06166471624970436,0.9845,0.40881686267852785,0.8913,0.8983,38.61574172973633
80,stage2,resnet18,adamw,0.1,,0.0005,,0.06062483408331871,0.98472,0.4173872586250305,0.8928,0.8983,38.18036484718323
81,stage2,resnet18,adamw,0.1,,0.0005,,0.05850740413010121,0.98588,0.452430881023407,0.8832,0.8983,38.25967192649841
82,stage2,resnet18,adamw,0.1,,0.0005,,0.05749295520067215,0.98572,0.43892665672302245,0.8792,0.8983,38.30776405334473
83,stage2,resnet18,adamw,0.1,,0.0005,,0.058568462796211244,0.98554,0.4176433897018433,0.8939,0.8983,38.31855773925781
84,stage2,resnet18,adamw,0.1,,0.0005,,0.05726367340266705,0.9856,0.44719202222824095,0.8894,0.8983,38.26363968849182
85,stage2,resnet18,adamw,0.1,,0.0005,,0.06070926828622818,0.98482,0.44963414731025697,0.8891,0.8983,38.21743083000183
86,stage2,resnet18,adamw,0.1,,0.0005,,0.058546540120840075,0.98542,0.4177876682281494,0.8842,0.8983,38.1905312538147
87,stage2,resnet18,adamw,0.1,,0.0005,,0.057368341681957244,0.98574,0.3859088452577591,0.8994,0.8994,38.291980266571045
88,stage2,resnet18,adamw,0.1,,0.0005,,0.058001518244743346,0.98588,0.4072095561981201,0.8947,0.8994,38.36303925514221
89,stage2,resnet18,adamw,0.1,,0.0005,,0.05858568788766861,0.9854,0.4116091809272766,0.8944,0.8994,38.29215335845947
90,stage2,resnet18,adamw,0.1,,0.0005,,0.058317287583947185,0.9857,0.4384854190826416,0.8841,0.8994,38.35303592681885
91,stage2,resnet18,adamw,0.1,,0.0005,,0.0554636639380455,0.98564,0.41075461754798887,0.8918,0.8994,38.36679553985596
92,stage2,resnet18,adamw,0.1,,0.0005,,0.05465383708894253,0.98652,0.46958452444076537,0.8854,0.8994,38.29011130332947
93,stage2,resnet18,adamw,0.1,,0.0005,,0.05378123900413513,0.98644,0.43265273561477663,0.8864,0.8994,38.35725402832031
94,stage2,resnet18,adamw,0.1,,0.0005,,0.051394863208532336,0.98786,0.4511328628540039,0.8872,0.8994,38.20368766784668
95,stage2,resnet18,adamw,0.1,,0.0005,,0.05577142414093018,0.98592,0.4708340111732483,0.8837,0.8994,38.174564361572266
96,stage2,resnet18,adamw,0.1,,0.0005,,0.05491924322187901,0.98594,0.438502497959137,0.8935,0.8994,38.29869079589844
97,stage2,resnet18,adamw,0.1,,0.0005,,0.05514080915212631,0.98678,0.425830779504776,0.8917,0.8994,38.374892711639404
98,stage2,resnet18,adamw,0.1,,0.0005,,0.052593184096813204,0.98668,0.43252549295425413,0.8972,0.8994,38.894641637802124
99,stage2,resnet18,adamw,0.1,,0.0005,,0.05153836974680424,0.98772,0.45846460819244383,0.8943,0.8994,38.22087621688843
100,stage2,resnet18,adamw,0.1,,0.0005,,0.052805493992567065,0.98704,0.4251163565158844,0.8942,0.8994,38.1531879901886
