epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet18,adam,0.01,,0.0005,,1.7378274850845337,0.35196,1.8162604919433594,0.3517,0.3517,39.19215154647827
2,stage2,resnet18,adam,0.01,,0.0005,,1.3470766931152345,0.49952,1.5534870233535767,0.4329,0.4329,38.813350677490234
3,stage2,resnet18,adam,0.01,,0.0005,,1.1709393789291382,0.57488,1.170856618309021,0.5814,0.5814,38.649452686309814
4,stage2,resnet18,adam,0.01,,0.0005,,1.0639171738433837,0.6202,1.2115993733406067,0.5704,0.5814,38.33963584899902
5,stage2,resnet18,adam,0.01,,0.0005,,1.0054681414794922,0.64018,1.2800608001708984,0.5646,0.5814,37.96832513809204
6,stage2,resnet18,adam,0.01,,0.0005,,0.960622668132782,0.65972,1.089856799507141,0.6159,0.6159,37.842605113983154
7,stage2,resnet18,adam,0.01,,0.0005,,0.9382272866630554,0.66664,1.4822367139816284,0.5168,0.6159,37.89606976509094
8,stage2,resnet18,adam,0.01,,0.0005,,0.9094666288375854,0.67808,1.1283218078613282,0.5992,0.6159,37.64153456687927
9,stage2,resnet18,adam,0.01,,0.0005,,0.8880354828071594,0.68654,1.3449349586486816,0.5616,0.6159,37.55487895011902
10,stage2,resnet18,adam,0.01,,0.0005,,0.8707924730300903,0.6918,1.0967554353713989,0.622,0.622,37.36792731285095
11,stage2,resnet18,adam,0.01,,0.0005,,0.8514470561218261,0.69992,1.1914230365753173,0.61,0.622,37.80742692947388
12,stage2,resnet18,adam,0.01,,0.0005,,0.8286729205513,0.70836,1.0743528881073,0.6341,0.6341,37.54761052131653
13,stage2,resnet18,adam,0.01,,0.0005,,0.8120255671691895,0.7171,1.0085652585983276,0.6473,0.6473,37.696372509002686
14,stage2,resnet18,adam,0.01,,0.0005,,0.7939298422813416,0.72434,0.993973328781128,0.6611,0.6611,37.67667317390442
15,stage2,resnet18,adam,0.01,,0.0005,,0.7836674152755737,0.72858,1.0648292949676514,0.6363,0.6611,37.66734552383423
16,stage2,resnet18,adam,0.01,,0.0005,,0.7673594838905334,0.73426,1.1897513261795043,0.6134,0.6611,37.28694462776184
17,stage2,resnet18,adam,0.01,,0.0005,,0.7594550011062622,0.73614,1.4571370571136475,0.5785,0.6611,37.20270538330078
18,stage2,resnet18,adam,0.01,,0.0005,,0.7569797616577149,0.738,1.0597432282447814,0.6424,0.6611,37.35089135169983
19,stage2,resnet18,adam,0.01,,0.0005,,0.7479650779914856,0.74068,0.8636257160186768,0.6961,0.6961,37.44900059700012
20,stage2,resnet18,adam,0.01,,0.0005,,0.742575618095398,0.74492,0.850013702583313,0.7036,0.7036,37.775209188461304
21,stage2,resnet18,adam,0.01,,0.0005,,0.7390096209144592,0.7455,0.8839280161857604,0.6972,0.7036,37.572758436203
22,stage2,resnet18,adam,0.01,,0.0005,,0.7263060056114197,0.74994,1.0712329540252685,0.6377,0.7036,37.468010902404785
23,stage2,resnet18,adam,0.01,,0.0005,,0.7226402173423767,0.7512,1.1766521129608154,0.6215,0.7036,37.440500259399414
24,stage2,resnet18,adam,0.01,,0.0005,,0.7180075089263916,0.75458,1.0973303728103638,0.6305,0.7036,37.52747631072998
25,stage2,resnet18,adam,0.01,,0.0005,,0.7206282203865051,0.75044,1.5254596698760987,0.5591,0.7036,37.601556062698364
26,stage2,resnet18,adam,0.01,,0.0005,,0.7153975460052491,0.75538,1.031470740699768,0.6366,0.7036,37.590625286102295
27,stage2,resnet18,adam,0.01,,0.0005,,0.7170093759346008,0.7552,0.9910489208221436,0.6655,0.7036,37.69941210746765
28,stage2,resnet18,adam,0.01,,0.0005,,0.7109823883247376,0.75674,1.1980499332427978,0.6063,0.7036,37.732216119766235
29,stage2,resnet18,adam,0.01,,0.0005,,0.7094273094177246,0.7564,0.8729731117248535,0.6985,0.7036,37.58886408805847
30,stage2,resnet18,adam,0.01,,0.0005,,0.7086028243637085,0.75644,1.1481072227478026,0.6265,0.7036,37.60141181945801
31,stage2,resnet18,adam,0.01,,0.0005,,0.7087224955749512,0.75716,1.5916423866271974,0.5616,0.7036,37.58968424797058
32,stage2,resnet18,adam,0.01,,0.0005,,0.70254965341568,0.75888,1.3760223775863647,0.6026,0.7036,37.59989142417908
33,stage2,resnet18,adam,0.01,,0.0005,,0.7089208209419251,0.75896,1.413964333343506,0.5565,0.7036,37.676936864852905
34,stage2,resnet18,adam,0.01,,0.0005,,0.7087053989601135,0.75596,1.0347690835952759,0.6672,0.7036,37.628796339035034
35,stage2,resnet18,adam,0.01,,0.0005,,0.7040844939804077,0.75808,1.335658980178833,0.558,0.7036,37.57738661766052
36,stage2,resnet18,adam,0.01,,0.0005,,0.6998240237045288,0.76146,1.6057691320419312,0.5384,0.7036,37.54027795791626
37,stage2,resnet18,adam,0.01,,0.0005,,0.7008386785507202,0.76112,0.9117412515640259,0.6881,0.7036,37.58659029006958
38,stage2,resnet18,adam,0.01,,0.0005,,0.7007438385772705,0.75826,1.077265838623047,0.644,0.7036,37.65891766548157
39,stage2,resnet18,adam,0.01,,0.0005,,0.7013564265060425,0.75846,0.9771698621749878,0.6697,0.7036,37.71264600753784
40,stage2,resnet18,adam,0.01,,0.0005,,0.696191872291565,0.7625,1.0778037408828736,0.6386,0.7036,37.648303270339966
41,stage2,resnet18,adam,0.01,,0.0005,,0.701537498550415,0.7581,1.1600847618103027,0.6342,0.7036,37.65349340438843
42,stage2,resnet18,adam,0.01,,0.0005,,0.6978056362533569,0.76116,0.8728353715896606,0.699,0.7036,37.560706615448
43,stage2,resnet18,adam,0.01,,0.0005,,0.6946380224037171,0.76214,1.1361112603187562,0.6227,0.7036,37.63722610473633
44,stage2,resnet18,adam,0.01,,0.0005,,0.6962224908447265,0.7614,0.8901539308547973,0.69,0.7036,37.71607995033264
45,stage2,resnet18,adam,0.01,,0.0005,,0.69516881772995,0.76248,1.408071283340454,0.5843,0.7036,37.750919580459595
46,stage2,resnet18,adam,0.01,,0.0005,,0.6975424093437195,0.75894,1.174406665611267,0.6374,0.7036,37.73732328414917
47,stage2,resnet18,adam,0.01,,0.0005,,0.6999909320640564,0.76064,0.9244316553115844,0.6856,0.7036,37.631468534469604
48,stage2,resnet18,adam,0.01,,0.0005,,0.6979273731040955,0.76236,1.1633186445236205,0.6247,0.7036,37.59307098388672
49,stage2,resnet18,adam,0.01,,0.0005,,0.6955714910888672,0.76096,1.0812691848754883,0.6579,0.7036,37.795111417770386
50,stage2,resnet18,adam,0.01,,0.0005,,0.6957761765289306,0.76172,0.8227111589431763,0.7162,0.7162,37.64908170700073
51,stage2,resnet18,adam,0.01,,0.0005,,0.6914976661586761,0.76528,0.9095194121360779,0.6861,0.7162,37.95209765434265
52,stage2,resnet18,adam,0.01,,0.0005,,0.6926058737373352,0.7638,0.890384451007843,0.6911,0.7162,37.809565782547
53,stage2,resnet18,adam,0.01,,0.0005,,0.6900516373634339,0.76406,0.9572317203521729,0.6857,0.7162,37.91325521469116
54,stage2,resnet18,adam,0.01,,0.0005,,0.6916472877502441,0.76388,1.5258466972351075,0.5433,0.7162,37.89337682723999
55,stage2,resnet18,adam,0.01,,0.0005,,0.6942598734664917,0.76162,1.18387566280365,0.6011,0.7162,37.671255111694336
56,stage2,resnet18,adam,0.01,,0.0005,,0.6905520458602905,0.76412,1.2105882503509522,0.6176,0.7162,37.6784291267395
57,stage2,resnet18,adam,0.01,,0.0005,,0.6849651746368408,0.76498,0.8320773101806641,0.719,0.719,37.67776322364807
58,stage2,resnet18,adam,0.01,,0.0005,,0.6925679543304444,0.76286,0.9338300651550293,0.6821,0.719,38.08538460731506
59,stage2,resnet18,adam,0.01,,0.0005,,0.6944083593368531,0.7631,0.8750424390792847,0.705,0.719,37.64682221412659
60,stage2,resnet18,adam,0.01,,0.0005,,0.6961987417984009,0.7621,1.051732568359375,0.6393,0.719,37.777982234954834
61,stage2,resnet18,adam,0.01,,0.0005,,0.6896361953544616,0.76444,1.0091121207237244,0.6644,0.719,37.813886880874634
62,stage2,resnet18,adam,0.01,,0.0005,,0.6886725010299682,0.76426,0.9470148254394531,0.6704,0.719,37.75740385055542
63,stage2,resnet18,adam,0.01,,0.0005,,0.6929914702606201,0.76204,0.8810367114543914,0.6971,0.719,37.782055616378784
64,stage2,resnet18,adam,0.01,,0.0005,,0.6895807879447937,0.76572,1.026420040512085,0.6569,0.719,37.75397300720215
65,stage2,resnet18,adam,0.01,,0.0005,,0.6974317773628235,0.76222,6.256010792541504,0.2087,0.719,37.86859130859375
66,stage2,resnet18,adam,0.01,,0.0005,,0.6965445056533813,0.76202,1.0034569635391235,0.6701,0.719,37.85765790939331
67,stage2,resnet18,adam,0.01,,0.0005,,0.6876370680046081,0.76562,1.0210570358276367,0.6478,0.719,37.710484743118286
68,stage2,resnet18,adam,0.01,,0.0005,,0.697206847743988,0.76204,1.0902170557022095,0.6368,0.719,37.72012424468994
69,stage2,resnet18,adam,0.01,,0.0005,,0.6897753911209107,0.76382,0.9727157695770263,0.6565,0.719,37.718480825424194
70,stage2,resnet18,adam,0.01,,0.0005,,0.687246048297882,0.76482,1.1399279756546021,0.6209,0.719,37.78586935997009
71,stage2,resnet18,adam,0.01,,0.0005,,0.6868625487709046,0.7657,1.4003147888183594,0.5679,0.719,37.78822445869446
72,stage2,resnet18,adam,0.01,,0.0005,,0.6918769952583314,0.76384,1.0221158409118651,0.6674,0.719,37.82369613647461
73,stage2,resnet18,adam,0.01,,0.0005,,0.6915113342094421,0.76322,1.0677858814239503,0.6523,0.719,37.734824657440186
74,stage2,resnet18,adam,0.01,,0.0005,,0.6889173066902161,0.76284,1.0288620376586914,0.6622,0.719,37.65509843826294
75,stage2,resnet18,adam,0.01,,0.0005,,0.688771404838562,0.76478,0.9932623111724853,0.6632,0.719,37.65514826774597
76,stage2,resnet18,adam,0.01,,0.0005,,0.6862193860816955,0.76722,0.9366030221939087,0.6862,0.719,37.84150314331055
77,stage2,resnet18,adam,0.01,,0.0005,,0.6903092886734009,0.7644,0.8925408138275146,0.6976,0.719,37.95258665084839
78,stage2,resnet18,adam,0.01,,0.0005,,0.6884096559524536,0.76702,0.9008864911079407,0.692,0.719,37.77571630477905
79,stage2,resnet18,adam,0.01,,0.0005,,0.6872667153167724,0.7648,0.795947673034668,0.7178,0.719,37.714842081069946
80,stage2,resnet18,adam,0.01,,0.0005,,0.6886117567634582,0.76448,0.9033220913887023,0.6906,0.719,37.6355926990509
81,stage2,resnet18,adam,0.01,,0.0005,,0.6823156399536133,0.7669,0.9250856964111328,0.6725,0.719,37.76823019981384
82,stage2,resnet18,adam,0.01,,0.0005,,0.6898203571701049,0.76372,0.9638295240402222,0.6765,0.719,37.82870650291443
83,stage2,resnet18,adam,0.01,,0.0005,,0.6840675442314148,0.76564,1.7679085735321045,0.5523,0.719,37.78556680679321
84,stage2,resnet18,adam,0.01,,0.0005,,0.6908943761348725,0.764,0.9473109697341919,0.6905,0.719,37.790700912475586
85,stage2,resnet18,adam,0.01,,0.0005,,0.6897590825080872,0.7613,0.8839183275222778,0.692,0.719,37.79583239555359
86,stage2,resnet18,adam,0.01,,0.0005,,0.6900392948532105,0.76312,1.0208338046073913,0.6697,0.719,37.7693088054657
87,stage2,resnet18,adam,0.01,,0.0005,,0.6903026471328735,0.76538,1.2850262027740478,0.6051,0.719,37.89136862754822
88,stage2,resnet18,adam,0.01,,0.0005,,0.6907783533096313,0.76348,1.065787141609192,0.6568,0.719,37.74237418174744
