epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet34,adam,0.1,,0.0005,,2.163050355606079,0.23686,2.0403988874435424,0.2273,0.2273,65.4445288181305
2,stage2,resnet34,adam,0.1,,0.0005,,1.7908754401016236,0.30846,2.7456339199066164,0.1781,0.2273,65.1530385017395
3,stage2,resnet34,adam,0.1,,0.0005,,1.7584579196929933,0.32464,2.0089568309783936,0.2552,0.2552,65.22848987579346
4,stage2,resnet34,adam,0.1,,0.0005,,1.7440884479141234,0.32908,2.0418812313079835,0.2569,0.2569,65.17620921134949
5,stage2,resnet34,adam,0.1,,0.0005,,1.7442694977188111,0.32992,2.690401118659973,0.2109,0.2569,65.12340927124023
6,stage2,resnet34,adam,0.1,,0.0005,,1.7556843259048462,0.3273,2.0374466724395752,0.203,0.2569,65.14909768104553
7,stage2,resnet34,adam,0.1,,0.0005,,1.7440319260025023,0.33256,3.3298548400878905,0.2174,0.2569,65.23309826850891
8,stage2,resnet34,adam,0.1,,0.0005,,1.7508845345306396,0.32894,1.9489156887054444,0.2363,0.2569,65.13020443916321
9,stage2,resnet34,adam,0.1,,0.0005,,1.7365678871917725,0.33638,6.962098178100586,0.1,0.2569,65.11855244636536
10,stage2,resnet34,adam,0.1,,0.0005,,1.7535203472900391,0.32646,1.9249540584564209,0.2529,0.2569,65.19322776794434
11,stage2,resnet34,adam,0.1,,0.0005,,1.748750721473694,0.33428,2.774540921020508,0.1994,0.2569,65.20228028297424
12,stage2,resnet34,adam,0.1,,0.0005,,1.7577696564483642,0.32868,1.9489688180923461,0.2618,0.2618,65.13844871520996
13,stage2,resnet34,adam,0.1,,0.0005,,1.7469533938598634,0.33384,2.770255513763428,0.1312,0.2618,65.0844235420227
14,stage2,resnet34,adam,0.1,,0.0005,,1.7531442544174194,0.33158,2.9091795806884764,0.1999,0.2618,65.23784470558167
15,stage2,resnet34,adam,0.1,,0.0005,,1.762906456375122,0.32684,2.1247560165405273,0.1998,0.2618,65.16551280021667
16,stage2,resnet34,adam,0.1,,0.0005,,1.7549057678604125,0.33094,4.781943076324463,0.2147,0.2618,65.13871908187866
17,stage2,resnet34,adam,0.1,,0.0005,,1.7637773514175414,0.32724,2.0963659175872804,0.246,0.2618,65.13204407691956
18,stage2,resnet34,adam,0.1,,0.0005,,1.7479412482070922,0.33296,2.915547551727295,0.1628,0.2618,65.20319175720215
19,stage2,resnet34,adam,0.1,,0.0005,,1.7572669101333618,0.32778,2.580494408798218,0.1894,0.2618,65.12111139297485
20,stage2,resnet34,adam,0.1,,0.0005,,1.7602183071517945,0.3276,6.950558605957031,0.1443,0.2618,65.10836338996887
21,stage2,resnet34,adam,0.1,,0.0005,,1.7604299562835692,0.33012,4.203299546813965,0.1381,0.2618,65.17163324356079
22,stage2,resnet34,adam,0.1,,0.0005,,1.7637610165786743,0.32752,2.1223797477722166,0.2657,0.2657,65.2062578201294
23,stage2,resnet34,adam,0.1,,0.0005,,1.769603058204651,0.32224,5.129335305786133,0.1111,0.2657,65.13948345184326
24,stage2,resnet34,adam,0.1,,0.0005,,1.7707510385894776,0.32064,2.088242335128784,0.2474,0.2657,65.09994792938232
25,stage2,resnet34,adam,0.1,,0.0005,,1.7556924267196656,0.3319,2.1822323362350464,0.2531,0.2657,65.23030543327332
26,stage2,resnet34,adam,0.1,,0.0005,,1.7495066933059693,0.32728,2.3316737703323365,0.2737,0.2737,65.17235398292542
27,stage2,resnet34,adam,0.1,,0.0005,,1.7907728387832642,0.30682,2.425090542602539,0.1787,0.2737,65.13328909873962
28,stage2,resnet34,adam,0.1,,0.0005,,1.8031142667007447,0.3031,3.4152608604431154,0.199,0.2737,65.15213346481323
29,stage2,resnet34,adam,0.1,,0.0005,,1.789449270553589,0.30412,3.062755778503418,0.1769,0.2737,65.22181010246277
30,stage2,resnet34,adam,0.1,,0.0005,,1.7909706860351562,0.30494,5.546463906097412,0.1108,0.2737,65.13582038879395
31,stage2,resnet34,adam,0.1,,0.0005,,1.7914765857696533,0.30358,11.566752001953125,0.1391,0.2737,65.12053751945496
32,stage2,resnet34,adam,0.1,,0.0005,,1.7938366223526,0.30444,14.105940869140625,0.1002,0.2737,65.17305707931519
33,stage2,resnet34,adam,0.1,,0.0005,,1.7830037610626222,0.31114,2.258958967590332,0.2098,0.2737,65.2103476524353
34,stage2,resnet34,adam,0.1,,0.0005,,1.8002795810699463,0.29908,2.012633042907715,0.2558,0.2737,65.12184023857117
35,stage2,resnet34,adam,0.1,,0.0005,,1.791883578567505,0.30674,4.514929272460938,0.1064,0.2737,65.09578156471252
36,stage2,resnet34,adam,0.1,,0.0005,,1.784936569480896,0.30988,2.5561131477355956,0.1562,0.2737,65.21970558166504
37,stage2,resnet34,adam,0.1,,0.0005,,1.8006430152130126,0.30714,16.18226873474121,0.1,0.2737,65.1982786655426
