epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,2.249855158729553,0.20662,1.8054810611724854,0.3349,0.3349,111.29623413085938
2,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,1.6943111298751832,0.3656,1.5954197193145752,0.4073,0.4073,110.69645476341248
3,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,1.4830117028045655,0.45312,1.3911294170379638,0.4835,0.4835,110.57197737693787
4,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,1.2514215622138978,0.5469,1.2001238189697265,0.5712,0.5712,110.60243606567383
5,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,1.0212228235054017,0.63538,1.0827647283554078,0.6167,0.6167,110.55657577514648
6,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,0.8653324793815613,0.69992,0.8499991600990295,0.6952,0.6952,110.6473560333252
7,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,0.7206609467887879,0.75336,0.8379323590278626,0.7103,0.7103,110.54908609390259
8,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,0.6009537000370025,0.79786,0.761106470489502,0.7335,0.7335,110.63426160812378
9,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,0.5250849669837951,0.82698,0.6333803648948669,0.7832,0.7832,110.70639753341675
10,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,0.46715713203430176,0.84802,0.6454869240760803,0.7838,0.7838,110.70430946350098
11,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,0.43264891313552856,0.86126,0.6193574117660523,0.7899,0.7899,110.67997670173645
12,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,0.3990557035636902,0.87314,0.5662210683822632,0.8099,0.8099,110.66529655456543
13,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,0.373040406665802,0.8827,0.49719047327041627,0.8275,0.8275,110.73632621765137
14,stage2,resnet34,sam,0.1,0.9,0.0005,0.01,0.35026993629455566,0.89092,0.5635639283180237,0.8102,0.8275,110.6666488647461
