epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet18,sgd,0.001,0.9,0.0005,,1.8842219636154174,0.3013,1.6208300130844115,0.3939,0.3939,34.98597073554993
2,stage2,resnet18,sgd,0.001,0.9,0.0005,,1.53182502494812,0.429,1.4274848545074463,0.4697,0.4697,34.804725646972656
3,stage2,resnet18,sgd,0.001,0.9,0.0005,,1.3704607811355591,0.49628,1.3283794181823732,0.5082,0.5082,34.85052847862244
4,stage2,resnet18,sgd,0.001,0.9,0.0005,,1.2479091144180299,0.5441,1.1804122159957886,0.5669,0.5669,34.90378928184509
5,stage2,resnet18,sgd,0.001,0.9,0.0005,,1.1460669144439697,0.58876,1.1416519243240357,0.5893,0.5893,34.95090937614441
6,stage2,resnet18,sgd,0.001,0.9,0.0005,,1.0652879345321655,0.61912,1.0404159547805787,0.622,0.622,35.013357639312744
7,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.9966384008789062,0.64562,1.0027038363456726,0.6419,0.6419,34.79831910133362
8,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.9383777966308594,0.66604,0.9827255017280578,0.6516,0.6516,34.80986404418945
9,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.8921260148048401,0.68316,0.9208663606643677,0.677,0.677,34.8121440410614
10,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.8468523622894287,0.69892,0.8695673098564148,0.6897,0.6897,34.88795471191406
11,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.8082493043327331,0.71614,0.841211169052124,0.703,0.703,34.92187786102295
12,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.7721550499343872,0.726,0.8061603168487549,0.7119,0.7119,34.8699164390564
13,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.7361502515029907,0.74102,0.8152671963691711,0.7176,0.7176,34.8092098236084
14,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.7042958422088623,0.7523,0.7550955598831177,0.737,0.737,34.81111001968384
15,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.6747325364685058,0.7617,0.7132046377182006,0.7534,0.7534,34.82694864273071
16,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.6492498179626465,0.77216,0.7056259441852569,0.7517,0.7534,34.91941499710083
17,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.6248756701087952,0.78208,0.6700417906761169,0.767,0.767,34.994466066360474
18,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.5973151747512817,0.79052,0.6778796764373779,0.7659,0.767,34.87615609169006
19,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.5772704669570923,0.79746,0.6586856430053711,0.7801,0.7801,34.856614112854004
20,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.5541206257152558,0.80788,0.6417006720066071,0.7819,0.7819,34.859745025634766
21,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.5355240317916871,0.81194,0.6281083458900452,0.7864,0.7864,34.844956159591675
22,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.5183695938682557,0.81976,0.6505671220779419,0.781,0.7864,34.796830892562866
23,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.5009932523345947,0.8245,0.6137764187335968,0.7912,0.7912,34.816378116607666
24,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.48461628038406374,0.83266,0.6086865685462952,0.7906,0.7912,34.85702157020569
25,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.47256980120658876,0.8359,0.5985313347816468,0.798,0.798,35.01915788650513
26,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.45310922187805175,0.84384,0.5940552726745606,0.8035,0.8035,34.89201354980469
27,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.44175658572196963,0.84722,0.5479177593231201,0.8152,0.8152,34.79277586936951
28,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.43162762537002564,0.8495,0.5549983749628067,0.8109,0.8152,34.795154333114624
29,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.4131976795101166,0.85812,0.5815116778373718,0.8063,0.8152,34.791327714920044
30,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.4074296152973175,0.85842,0.5397857235431671,0.8184,0.8184,34.78034687042236
31,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.39332542996406555,0.8631,0.521271924161911,0.8264,0.8264,34.91245651245117
32,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3786262872505188,0.86902,0.5265316510200501,0.8266,0.8266,34.85844826698303
33,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3700315284729004,0.87258,0.5334681991815567,0.8234,0.8266,34.822803258895874
34,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3616244171905518,0.87536,0.5146655687332153,0.8308,0.8308,34.802356004714966
35,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3497237687397003,0.87994,0.5000905061244965,0.8352,0.8352,34.79869103431702
36,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3412501630973816,0.88264,0.5121920382499695,0.8345,0.8352,34.771907329559326
37,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3350954860591888,0.88498,0.49748208854198456,0.8378,0.8378,34.8000967502594
38,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3254627054643631,0.88708,0.5111118173599243,0.8326,0.8378,34.886932134628296
39,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3137643481636047,0.89312,0.4953376545906067,0.8402,0.8402,34.87120580673218
40,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3072201680850983,0.89436,0.48086169681549074,0.8455,0.8455,34.83316111564636
41,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.3007147397327423,0.89706,0.49884858713150027,0.838,0.8455,34.78877782821655
42,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.289514822435379,0.89998,0.5380294004440308,0.8278,0.8455,34.799859285354614
43,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.28224595726966856,0.90364,0.4778189589500427,0.8444,0.8455,34.78126883506775
44,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.2746391011428833,0.90572,0.489032096529007,0.8449,0.8455,34.82119131088257
45,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.26863047045707705,0.90796,0.5006547458648681,0.841,0.8455,34.90495204925537
46,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.26272357341766356,0.90924,0.49101261010169983,0.847,0.847,34.85940718650818
47,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.2552308131980896,0.91312,0.5066808696031571,0.8372,0.847,34.7985258102417
48,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.2494368337535858,0.91318,0.4836627616882324,0.8479,0.8479,34.76387619972229
49,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.24206234312057495,0.91694,0.4844211605548859,0.8479,0.8479,34.762988567352295
50,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.23661081179618834,0.92024,0.5128135861873627,0.8433,0.8479,34.76400303840637
51,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.22894487252235413,0.92344,0.5044385417938232,0.844,0.8479,34.81251621246338
52,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.22001371464252473,0.92428,0.49005326986312864,0.8475,0.8479,34.877872467041016
53,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.21625772099494933,0.92514,0.46827920508384707,0.8569,0.8569,34.91590690612793
54,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.20847286229610443,0.92924,0.4757287798881531,0.8554,0.8569,34.9474937915802
55,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.20397441870212554,0.93128,0.4807879065513611,0.8554,0.8569,34.849560022354126
56,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.19965809678792953,0.93178,0.4794325344085693,0.8556,0.8569,34.7565758228302
57,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.19290886134147645,0.93452,0.4745337388038635,0.8547,0.8569,34.74900722503662
58,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.1867713409590721,0.93644,0.4621892708778381,0.8597,0.8597,34.921746492385864
59,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.1826775079536438,0.93896,0.47821627464294436,0.8572,0.8597,34.849584341049194
60,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.17999510090827942,0.93928,0.4757290795326233,0.8551,0.8597,34.84089159965515
61,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.17517133714199065,0.94184,0.4822780674934387,0.8552,0.8597,34.99966788291931
62,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.16548110720396042,0.9447,0.5016213232040405,0.8538,0.8597,34.99184560775757
63,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.1642474449825287,0.94544,0.4959079878807068,0.8597,0.8597,34.987462282180786
64,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.15939706694602968,0.9464,0.47578275089263916,0.8664,0.8664,34.771130084991455
65,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.15334640559196472,0.94892,0.48632274103164674,0.8589,0.8664,34.947765827178955
66,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.14994587122917175,0.95094,0.4999126573562622,0.8523,0.8664,34.8434796333313
67,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.14393566945314407,0.95306,0.4824240171432495,0.8627,0.8664,34.809967041015625
68,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.14072094247341155,0.95354,0.49837977294921876,0.8603,0.8664,34.737711906433105
69,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.13778041668653487,0.95474,0.4952111602783203,0.8592,0.8664,34.74100637435913
70,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.13108584998369216,0.9569,0.5095921613693237,0.8596,0.8664,34.740493059158325
71,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.12761166174173355,0.95798,0.4986136688232422,0.8587,0.8664,34.71904683113098
72,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.12544125558376312,0.96028,0.47664145526885987,0.8658,0.8664,34.8269989490509
73,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.12090222696304322,0.96042,0.4780635330200195,0.865,0.8664,34.8302276134491
74,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.11575528440952301,0.96396,0.4833896691322327,0.8613,0.8664,34.7715163230896
75,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.11074151114463807,0.96504,0.531925673866272,0.8536,0.8664,34.74311542510986
76,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.10967522732257844,0.96482,0.48475022525787353,0.8651,0.8664,34.735501766204834
77,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.10990543103456497,0.96544,0.510725674533844,0.8622,0.8664,34.721766233444214
78,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.10288426511287689,0.96894,0.49443053588867186,0.8672,0.8672,34.71553874015808
79,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.0998462095785141,0.96926,0.537610773563385,0.8587,0.8672,34.82964634895325
80,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.09626429715037346,0.97026,0.5077253692626953,0.8681,0.8681,34.823859453201294
81,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.09304691361904144,0.97138,0.5117643207550049,0.8646,0.8681,34.78346109390259
82,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.09217175886273384,0.97188,0.4812192893028259,0.8705,0.8705,34.788570165634155
83,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.08830982705116272,0.97352,0.5402591724395752,0.8585,0.8705,34.7573618888855
84,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.08637622113466263,0.97406,0.4991044328689575,0.8692,0.8705,34.731483459472656
85,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.08372616985082626,0.97514,0.5437229469299316,0.8626,0.8705,34.62684655189514
86,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.0800111075425148,0.97646,0.5389101642608642,0.8647,0.8705,34.68243169784546
87,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.07965239875793458,0.97618,0.5236779315948487,0.865,0.8705,34.67393207550049
88,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.07410722087144851,0.97776,0.4979936126708984,0.8753,0.8753,34.635292291641235
89,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.07221818692207337,0.97894,0.5237178169250488,0.8659,0.8753,34.7634654045105
90,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.07032673251628875,0.98028,0.5231354869842529,0.8694,0.8753,34.854979038238525
91,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.07081716912031173,0.97988,0.5117839016914367,0.8692,0.8753,34.778565883636475
92,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.06809139518022538,0.98052,0.5446641782760621,0.8642,0.8753,34.84014129638672
93,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.06520344082474709,0.9816,0.5444293034553528,0.8668,0.8753,34.8321213722229
94,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.06476128174901008,0.98072,0.5151711218833923,0.8723,0.8753,34.97752809524536
95,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.060653462936878205,0.98342,0.5239372480392456,0.869,0.8753,34.9057936668396
96,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.06195565110087395,0.98284,0.5303971796035767,0.8685,0.8753,34.877344846725464
97,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.05626380254983902,0.98426,0.5115622360229493,0.8748,0.8753,34.820232629776
98,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.05550773885250092,0.98554,0.516135923576355,0.8737,0.8753,34.84269404411316
99,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.05469445746064186,0.98508,0.5971439214706421,0.861,0.8753,36.28667497634888
100,stage2,resnet18,sgd,0.001,0.9,0.0005,,0.052214175446033476,0.98618,0.5509090448379517,0.872,0.8753,34.89571762084961
