epoch,stage,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
21,stage1,adam,0.01,,0.0005,,0.7390096209144592,0.7455,0.8839280161857604,0.6972,0.7036,35.51510787010193
22,stage1,adam,0.01,,0.0005,,0.7263060056114197,0.74994,1.0712329540252685,0.6377,0.7036,35.44598388671875
23,stage1,adam,0.01,,0.0005,,0.7226402173423767,0.7512,1.1766521129608154,0.6215,0.7036,35.43584132194519
24,stage1,adam,0.01,,0.0005,,0.7180075089263916,0.75458,1.0973303728103638,0.6305,0.7036,35.41098475456238
25,stage1,adam,0.01,,0.0005,,0.7206282203865051,0.75044,1.5254596698760987,0.5591,0.7036,35.40337061882019
26,stage1,adam,0.01,,0.0005,,0.7153975460052491,0.75538,1.031470740699768,0.6366,0.7036,35.525200605392456
27,stage1,adam,0.01,,0.0005,,0.7170093759346008,0.7552,0.9910489208221436,0.6655,0.7036,35.5181999206543
28,stage1,adam,0.01,,0.0005,,0.7109823883247376,0.75674,1.1980499332427978,0.6063,0.7036,35.51728534698486
29,stage1,adam,0.01,,0.0005,,0.7094273094177246,0.7564,0.8729731117248535,0.6985,0.7036,35.43303608894348
30,stage1,adam,0.01,,0.0005,,0.7086028243637085,0.75644,1.1481072227478026,0.6265,0.7036,35.435248136520386
31,stage1,adam,0.01,,0.0005,,0.7087224955749512,0.75716,1.5916423866271974,0.5616,0.7036,35.42191433906555
32,stage1,adam,0.01,,0.0005,,0.70254965341568,0.75888,1.3760223775863647,0.6026,0.7036,35.40412473678589
33,stage1,adam,0.01,,0.0005,,0.7089208209419251,0.75896,1.413964333343506,0.5565,0.7036,35.5352840423584
34,stage1,adam,0.01,,0.0005,,0.7087053989601135,0.75596,1.0347690835952759,0.6672,0.7036,35.50901818275452
35,stage1,adam,0.01,,0.0005,,0.7040844939804077,0.75808,1.335658980178833,0.558,0.7036,35.51186966896057
36,stage1,adam,0.01,,0.0005,,0.6998240237045288,0.76146,1.6057691320419312,0.5384,0.7036,35.437673807144165
37,stage1,adam,0.01,,0.0005,,0.7008386785507202,0.76112,0.9117412515640259,0.6881,0.7036,35.438591718673706
38,stage1,adam,0.01,,0.0005,,0.7007438385772705,0.75826,1.077265838623047,0.644,0.7036,35.43412733078003
39,stage1,adam,0.01,,0.0005,,0.7013564265060425,0.75846,0.9771698621749878,0.6697,0.7036,35.425026178359985
40,stage1,adam,0.01,,0.0005,,0.696191872291565,0.7625,1.0778037408828736,0.6386,0.7036,35.569098472595215
41,stage1,adam,0.01,,0.0005,,0.701537498550415,0.7581,1.1600847618103027,0.6342,0.7036,35.51868915557861
42,stage1,adam,0.01,,0.0005,,0.6978056362533569,0.76116,0.8728353715896606,0.699,0.7036,35.47710967063904
43,stage1,adam,0.01,,0.0005,,0.6946380224037171,0.76214,1.1361112603187562,0.6227,0.7036,35.43477988243103
44,stage1,adam,0.01,,0.0005,,0.6962224908447265,0.7614,0.8901539308547973,0.69,0.7036,35.440975189208984
45,stage1,adam,0.01,,0.0005,,0.69516881772995,0.76248,1.408071283340454,0.5843,0.7036,35.3989372253418
46,stage1,adam,0.01,,0.0005,,0.6975424093437195,0.75894,1.174406665611267,0.6374,0.7036,35.45722508430481
47,stage1,adam,0.01,,0.0005,,0.6999909320640564,0.76064,0.9244316553115844,0.6856,0.7036,35.54270815849304
48,stage1,adam,0.01,,0.0005,,0.6979273731040955,0.76236,1.1633186445236205,0.6247,0.7036,35.50390958786011
49,stage1,adam,0.01,,0.0005,,0.6955714910888672,0.76096,1.0812691848754883,0.6579,0.7036,35.44323372840881
50,stage1,adam,0.01,,0.0005,,0.6957761765289306,0.76172,0.8227111589431763,0.7162,0.7162,35.43724989891052
51,stage1,adam,0.01,,0.0005,,0.6914976661586761,0.76528,0.9095194121360779,0.6861,0.7162,35.450127601623535
52,stage1,adam,0.01,,0.0005,,0.6926058737373352,0.7638,0.890384451007843,0.6911,0.7162,35.406733989715576
53,stage1,adam,0.01,,0.0005,,0.6900516373634339,0.76406,0.9572317203521729,0.6857,0.7162,35.49403643608093
54,stage1,adam,0.01,,0.0005,,0.6916472877502441,0.76388,1.5258466972351075,0.5433,0.7162,35.548911809921265
55,stage1,adam,0.01,,0.0005,,0.6942598734664917,0.76162,1.18387566280365,0.6011,0.7162,35.52460265159607
56,stage1,adam,0.01,,0.0005,,0.6905520458602905,0.76412,1.2105882503509522,0.6176,0.7162,35.42665457725525
57,stage1,adam,0.01,,0.0005,,0.6849651746368408,0.76498,0.8320773101806641,0.719,0.719,35.44651556015015
58,stage1,adam,0.01,,0.0005,,0.6925679543304444,0.76286,0.9338300651550293,0.6821,0.719,35.41800546646118
59,stage1,adam,0.01,,0.0005,,0.6944083593368531,0.7631,0.8750424390792847,0.705,0.719,35.39913511276245
60,stage1,adam,0.01,,0.0005,,0.6961987417984009,0.7621,1.051732568359375,0.6393,0.719,35.54474115371704
61,stage1,adam,0.01,,0.0005,,0.6896361953544616,0.76444,1.0091121207237244,0.6644,0.719,35.53273129463196
62,stage1,adam,0.01,,0.0005,,0.6886725010299682,0.76426,0.9470148254394531,0.6704,0.719,35.49351787567139
63,stage1,adam,0.01,,0.0005,,0.6929914702606201,0.76204,0.8810367114543914,0.6971,0.719,35.430094957351685
64,stage1,adam,0.01,,0.0005,,0.6895807879447937,0.76572,1.026420040512085,0.6569,0.719,35.43146228790283
65,stage1,adam,0.01,,0.0005,,0.6974317773628235,0.76222,6.256010792541504,0.2087,0.719,35.407764196395874
66,stage1,adam,0.01,,0.0005,,0.6965445056533813,0.76202,1.0034569635391235,0.6701,0.719,35.40768480300903
67,stage1,adam,0.01,,0.0005,,0.6876370680046081,0.76562,1.0210570358276367,0.6478,0.719,35.56052017211914
68,stage1,adam,0.01,,0.0005,,0.697206847743988,0.76204,1.0902170557022095,0.6368,0.719,35.514618158340454
69,stage1,adam,0.01,,0.0005,,0.6897753911209107,0.76382,0.9727157695770263,0.6565,0.719,35.48147392272949
70,stage1,adam,0.01,,0.0005,,0.687246048297882,0.76482,1.1399279756546021,0.6209,0.719,35.438889503479004
71,stage1,adam,0.01,,0.0005,,0.6868625487709046,0.7657,1.4003147888183594,0.5679,0.719,35.435954570770264
72,stage1,adam,0.01,,0.0005,,0.6918769952583314,0.76384,1.0221158409118651,0.6674,0.719,35.4025764465332
73,stage1,adam,0.01,,0.0005,,0.6915113342094421,0.76322,1.0677858814239503,0.6523,0.719,35.438586711883545
74,stage1,adam,0.01,,0.0005,,0.6889173066902161,0.76284,1.0288620376586914,0.6622,0.719,35.540770053863525
75,stage1,adam,0.01,,0.0005,,0.688771404838562,0.76478,0.9932623111724853,0.6632,0.719,35.520861864089966
76,stage1,adam,0.01,,0.0005,,0.6862193860816955,0.76722,0.9366030221939087,0.6862,0.719,35.4426589012146
77,stage1,adam,0.01,,0.0005,,0.6903092886734009,0.7644,0.8925408138275146,0.6976,0.719,35.427659034729004
78,stage1,adam,0.01,,0.0005,,0.6884096559524536,0.76702,0.9008864911079407,0.692,0.719,35.45034170150757
79,stage1,adam,0.01,,0.0005,,0.6872667153167724,0.7648,0.795947673034668,0.7178,0.719,35.399961709976196
80,stage1,adam,0.01,,0.0005,,0.6886117567634582,0.76448,0.9033220913887023,0.6906,0.719,35.49876618385315
81,stage1,adam,0.01,,0.0005,,0.6823156399536133,0.7669,0.9250856964111328,0.6725,0.719,35.54917907714844
82,stage1,adam,0.01,,0.0005,,0.6898203571701049,0.76372,0.9638295240402222,0.6765,0.719,35.52351522445679
83,stage1,adam,0.01,,0.0005,,0.6840675442314148,0.76564,1.7679085735321045,0.5523,0.719,35.44624638557434
84,stage1,adam,0.01,,0.0005,,0.6908943761348725,0.764,0.9473109697341919,0.6905,0.719,35.43045997619629
85,stage1,adam,0.01,,0.0005,,0.6897590825080872,0.7613,0.8839183275222778,0.692,0.719,35.43395662307739
86,stage1,adam,0.01,,0.0005,,0.6900392948532105,0.76312,1.0208338046073913,0.6697,0.719,35.39283108711243
87,stage1,adam,0.01,,0.0005,,0.6903026471328735,0.76538,1.2850262027740478,0.6051,0.719,35.52787971496582
88,stage1,adam,0.01,,0.0005,,0.6907783533096313,0.76348,1.065787141609192,0.6568,0.719,35.540610790252686
89,stage1,adam,0.01,,0.0005,,0.6889010159492492,0.7656,1.0431221704483031,0.6577,0.719,35.52377486228943
90,stage1,adam,0.01,,0.0005,,0.6853687755203247,0.76638,1.0192199377059936,0.6547,0.719,35.432289123535156
91,stage1,adam,0.01,,0.0005,,0.6900899018669129,0.76212,0.8307146085739135,0.7161,0.719,35.4460391998291
92,stage1,adam,0.01,,0.0005,,0.6841966397094726,0.76596,1.1169064641952515,0.6429,0.719,35.44239091873169
93,stage1,adam,0.01,,0.0005,,0.6907347841835022,0.76332,1.0956490154266358,0.6515,0.719,35.39298343658447
94,stage1,adam,0.01,,0.0005,,0.6903008545303345,0.76364,1.2810369140625,0.6141,0.719,35.5247962474823
95,stage1,adam,0.01,,0.0005,,0.6889912128448487,0.76314,0.9180994310379028,0.6879,0.719,35.51989936828613
96,stage1,adam,0.01,,0.0005,,0.6907236469078064,0.76464,0.9317898143768311,0.6873,0.719,35.5681471824646
97,stage1,adam,0.01,,0.0005,,0.6915444517898559,0.76324,0.9662160157203674,0.6652,0.719,35.46217894554138
98,stage1,adam,0.01,,0.0005,,0.6934106524276733,0.76228,1.0106571224212646,0.663,0.719,35.49200701713562
99,stage1,adam,0.01,,0.0005,,0.6893791048049926,0.76282,1.0949301249504089,0.6522,0.719,35.41342258453369
100,stage1,adam,0.01,,0.0005,,0.6882356707954407,0.76382,0.9523878343582153,0.674,0.719,35.457253217697144
