epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,1.9149258577728272,0.29644,1.7331307094573976,0.3466,0.3466,65.4536805152893
2,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,1.3935578406143188,0.48568,1.3828886392593385,0.5018,0.5018,65.22942662239075
3,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,1.103284044818878,0.60162,1.3828051849365235,0.5068,0.5068,65.28992867469788
4,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.9913567182540893,0.64478,1.1467187843322755,0.5941,0.5941,65.25057291984558
5,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.9271028232002259,0.6721,1.072533594417572,0.6169,0.6169,65.1947877407074
6,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.8861673483085633,0.6878,1.8476891326904297,0.441,0.6169,65.27954959869385
7,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.8527967106628418,0.70246,0.9981083915710449,0.6457,0.6457,65.27069449424744
8,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.8182214665031433,0.71636,0.9982263164520264,0.6453,0.6457,65.19075059890747
9,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7939646346855164,0.72802,1.4699340900421143,0.526,0.6457,65.17459774017334
10,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7761903882789611,0.73252,1.0904495414733886,0.632,0.6457,65.28221893310547
11,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7599963816833496,0.73796,1.0637467834472656,0.626,0.6457,65.23749160766602
12,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7526021144676208,0.73918,1.0806621410369872,0.6309,0.6457,65.18789792060852
13,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7344583802223206,0.74604,1.9650127410888671,0.455,0.6457,65.29920220375061
14,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7301778701400757,0.74964,1.1514167762756347,0.5967,0.6457,65.34655570983887
15,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7229803932571411,0.75296,0.8513072912216186,0.7021,0.7021,65.27217864990234
16,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7150323231315613,0.75492,1.520520890045166,0.5531,0.7021,65.23972153663635
17,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7090887334442139,0.75892,1.2332594161987305,0.622,0.7021,65.30588936805725
18,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.7011602746009826,0.76044,1.1608913272857666,0.6168,0.7021,65.36550855636597
19,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6943236990737915,0.7639,1.9186266765594482,0.5181,0.7021,65.2643256187439
20,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6938821684455871,0.76436,1.593446046447754,0.526,0.7021,65.24676179885864
21,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6898811809158325,0.76574,0.9721247728347778,0.6828,0.7021,65.31747913360596
22,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6865162161064148,0.76648,1.0170899045944213,0.6601,0.7021,65.28670644760132
23,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6875387060356141,0.76654,1.0430620094299317,0.6609,0.7021,65.25882720947266
24,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6824308736228943,0.76808,1.6424613079071044,0.5394,0.7021,65.27616620063782
25,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6805947822952271,0.77024,1.3881576776504516,0.5695,0.7021,65.34758496284485
26,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6749160233688355,0.77078,1.1148694598197937,0.6366,0.7021,65.27952075004578
27,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6745100991630554,0.77056,1.1908445610046388,0.6138,0.7021,65.26070618629456
28,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.672850762386322,0.77456,1.0513032907485962,0.6416,0.7021,65.31133508682251
29,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6644135720634461,0.77692,1.266486782836914,0.6134,0.7021,65.34510779380798
30,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6648311263275146,0.77458,0.8966670701980591,0.6965,0.7021,65.25942850112915
31,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6647896236801147,0.7744,0.9912357398033143,0.6682,0.7021,65.22333335876465
32,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6611318467712403,0.77588,1.100967950630188,0.6436,0.7021,65.33994889259338
33,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6653511842727661,0.77568,1.0182406701087952,0.6724,0.7021,65.29159760475159
34,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6598950906372071,0.77708,0.9422435470581054,0.6776,0.7021,65.25053405761719
35,stage2,resnet34,rmsprop,0.001,0.9,0.0005,,0.6589021422195435,0.77874,0.9812979821205139,0.6701,0.7021,65.25759673118591
