epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet34,adam,0.001,,0.0005,,1.3153010264968872,0.52082,1.2312892114639282,0.576,0.576,70.93152236938477
2,stage2,resnet34,adam,0.001,,0.0005,,0.8848378410720825,0.69148,1.0488206240653992,0.6439,0.6439,70.67740511894226
3,stage2,resnet34,adam,0.001,,0.0005,,0.7073485631465912,0.75992,0.8940453262329101,0.6987,0.6987,70.7151620388031
4,stage2,resnet34,adam,0.001,,0.0005,,0.601442624759674,0.80022,0.6791871849060058,0.7626,0.7626,70.67346549034119
5,stage2,resnet34,adam,0.001,,0.0005,,0.5288957315921784,0.82724,0.6438098909378052,0.7845,0.7845,70.74828672409058
6,stage2,resnet34,adam,0.001,,0.0005,,0.4756353620147705,0.8475,0.6926448308944703,0.7614,0.7845,70.31624054908752
7,stage2,resnet34,adam,0.001,,0.0005,,0.4335422250366211,0.8604,0.7543744230270386,0.7601,0.7845,69.99736523628235
8,stage2,resnet34,adam,0.001,,0.0005,,0.3958039182472229,0.87564,0.5688207042694092,0.8101,0.8101,70.21942186355591
9,stage2,resnet34,adam,0.001,,0.0005,,0.36900781341552735,0.88342,0.474306170463562,0.8374,0.8374,70.24688196182251
10,stage2,resnet34,adam,0.001,,0.0005,,0.34793855031967164,0.8917,0.49049106073379517,0.8367,0.8374,70.04192090034485
11,stage2,resnet34,adam,0.001,,0.0005,,0.3294211792945862,0.89642,0.48106417045593264,0.8389,0.8389,69.79257392883301
12,stage2,resnet34,adam,0.001,,0.0005,,0.3105853003311157,0.9041,0.45255168266296386,0.8462,0.8462,69.85961771011353
13,stage2,resnet34,adam,0.001,,0.0005,,0.2961197685813904,0.90768,0.4749989559173584,0.8393,0.8462,69.6747510433197
14,stage2,resnet34,adam,0.001,,0.0005,,0.2801058968400955,0.91316,0.4114790657520294,0.8625,0.8625,69.58889055252075
15,stage2,resnet34,adam,0.001,,0.0005,,0.27556728013038634,0.91524,0.423242625617981,0.8599,0.8625,69.92744755744934
16,stage2,resnet34,adam,0.001,,0.0005,,0.2609596262741089,0.91994,0.38806254987716676,0.8728,0.8728,69.33888387680054
17,stage2,resnet34,adam,0.001,,0.0005,,0.25089816189289094,0.92298,0.45259727544784545,0.8497,0.8728,69.25123238563538
18,stage2,resnet34,adam,0.001,,0.0005,,0.24913160163402556,0.9239,0.4531619459152222,0.8501,0.8728,69.78949284553528
19,stage2,resnet34,adam,0.001,,0.0005,,0.23289942838668823,0.9303,0.40180597214698793,0.8672,0.8728,69.43380355834961
20,stage2,resnet34,adam,0.001,,0.0005,,0.23248782314777375,0.92938,0.3963386506080627,0.8681,0.8728,69.40317177772522
21,stage2,resnet34,adam,0.001,,0.0005,,0.2201179021549225,0.93376,0.39082468361854555,0.8729,0.8729,69.24700832366943
22,stage2,resnet34,adam,0.001,,0.0005,,0.21519191828250886,0.93588,0.3941549290180206,0.8723,0.8729,69.48407030105591
23,stage2,resnet34,adam,0.001,,0.0005,,0.21477772856235505,0.9358,0.3958451814651489,0.8709,0.8729,69.23570489883423
24,stage2,resnet34,adam,0.001,,0.0005,,0.20756403777599336,0.93774,0.3479022623062134,0.8832,0.8832,68.90107870101929
25,stage2,resnet34,adam,0.001,,0.0005,,0.20559775177001954,0.93876,0.388363027381897,0.8718,0.8832,69.00838971138
26,stage2,resnet34,adam,0.001,,0.0005,,0.20089449684619903,0.93852,0.3851788148403168,0.8751,0.8832,69.01438879966736
27,stage2,resnet34,adam,0.001,,0.0005,,0.19848276690006256,0.9413,0.3681108455657959,0.878,0.8832,69.01108527183533
28,stage2,resnet34,adam,0.001,,0.0005,,0.19041252539634704,0.94412,0.3563566521644592,0.8847,0.8847,69.14289283752441
29,stage2,resnet34,adam,0.001,,0.0005,,0.19075021619081498,0.94326,0.3861618934631348,0.8755,0.8847,69.23185658454895
30,stage2,resnet34,adam,0.001,,0.0005,,0.1925965553188324,0.94284,0.3757535496711731,0.8764,0.8847,68.92846322059631
31,stage2,resnet34,adam,0.001,,0.0005,,0.18517560198307037,0.94542,0.35154112203121185,0.8835,0.8847,68.79556393623352
32,stage2,resnet34,adam,0.001,,0.0005,,0.18195398068904878,0.9466,0.37301087555885315,0.8811,0.8847,68.84942746162415
33,stage2,resnet34,adam,0.001,,0.0005,,0.1795996914434433,0.9471,0.3531957435131073,0.8875,0.8875,68.96878004074097
34,stage2,resnet34,adam,0.001,,0.0005,,0.17945179107666015,0.94778,0.3690704257965088,0.883,0.8875,69.19157433509827
35,stage2,resnet34,adam,0.001,,0.0005,,0.181626979970932,0.94596,0.3665714282989502,0.8816,0.8875,69.00248050689697
36,stage2,resnet34,adam,0.001,,0.0005,,0.17052225227832793,0.95054,0.37234947447776795,0.882,0.8875,68.95598840713501
37,stage2,resnet34,adam,0.001,,0.0005,,0.17647482460975647,0.94814,0.3594133667945862,0.886,0.8875,69.00350713729858
38,stage2,resnet34,adam,0.001,,0.0005,,0.16865863023281097,0.95158,0.37833894233703613,0.8792,0.8875,68.84508275985718
39,stage2,resnet34,adam,0.001,,0.0005,,0.16846890216827393,0.95046,0.3663272420167923,0.8829,0.8875,69.10237860679626
40,stage2,resnet34,adam,0.001,,0.0005,,0.1702022027206421,0.95002,0.33075024843215944,0.8934,0.8934,68.82532334327698
41,stage2,resnet34,adam,0.001,,0.0005,,0.16825704330921173,0.95142,0.34727576808929445,0.888,0.8934,68.79311203956604
42,stage2,resnet34,adam,0.001,,0.0005,,0.16881109982013703,0.95042,0.3194551933288574,0.8953,0.8953,68.79089713096619
43,stage2,resnet34,adam,0.001,,0.0005,,0.16309861299514772,0.95286,0.3335535531997681,0.888,0.8953,69.12560105323792
44,stage2,resnet34,adam,0.001,,0.0005,,0.16088811625003815,0.95428,0.34938223887681963,0.8886,0.8953,68.94145274162292
45,stage2,resnet34,adam,0.001,,0.0005,,0.1589840203142166,0.95396,0.3198805332660675,0.8966,0.8966,68.82827281951904
46,stage2,resnet34,adam,0.001,,0.0005,,0.1611778865623474,0.95398,0.34372503213882444,0.8904,0.8966,69.08708715438843
47,stage2,resnet34,adam,0.001,,0.0005,,0.15759429749488832,0.9543,0.34501102409362794,0.889,0.8966,68.70950031280518
48,stage2,resnet34,adam,0.001,,0.0005,,0.15399640805006026,0.95574,0.36018952136039734,0.8857,0.8966,68.71661043167114
49,stage2,resnet34,adam,0.001,,0.0005,,0.15866049734592438,0.95328,0.34787255816459656,0.8881,0.8966,68.68582344055176
50,stage2,resnet34,adam,0.001,,0.0005,,0.15512486649513244,0.9561,0.34106995215415953,0.8926,0.8966,68.72337436676025
51,stage2,resnet34,adam,0.001,,0.0005,,0.15095193462371825,0.95724,0.3355294983625412,0.8909,0.8966,68.55795049667358
52,stage2,resnet34,adam,0.001,,0.0005,,0.1506699357700348,0.95736,0.34228931131362916,0.8892,0.8966,68.69139504432678
53,stage2,resnet34,adam,0.001,,0.0005,,0.15029191989898683,0.95704,0.342986701464653,0.8914,0.8966,68.79646468162537
54,stage2,resnet34,adam,0.001,,0.0005,,0.15014566324234008,0.95716,0.32750170307159426,0.8963,0.8966,68.83293747901917
55,stage2,resnet34,adam,0.001,,0.0005,,0.15186923781871794,0.95696,0.3257222974777222,0.8944,0.8966,68.52732563018799
56,stage2,resnet34,adam,0.001,,0.0005,,0.14860353229761122,0.95788,0.33494965295791623,0.893,0.8966,68.8218834400177
57,stage2,resnet34,adam,0.001,,0.0005,,0.14933633638381957,0.95818,0.3477861430168152,0.8867,0.8966,68.77951645851135
58,stage2,resnet34,adam,0.001,,0.0005,,0.14671342833518983,0.95984,0.339423666369915,0.8893,0.8966,68.5438494682312
