epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet34,adagrad,0.01,,0.0005,,1.5342161938476562,0.45656,1.630379733467102,0.3896,0.3896,64.4585919380188
2,stage2,resnet34,adagrad,0.01,,0.0005,,0.9923016914367676,0.66822,1.1698107767105101,0.5782,0.5782,64.1582567691803
3,stage2,resnet34,adagrad,0.01,,0.0005,,0.664427494058609,0.7981,1.0092977811813355,0.6457,0.6457,64.47112202644348
4,stage2,resnet34,adagrad,0.01,,0.0005,,0.4794499797916412,0.86764,0.8226903138160706,0.7114,0.7114,64.3981614112854
5,stage2,resnet34,adagrad,0.01,,0.0005,,0.3462043316984177,0.91552,1.0389090438842774,0.6751,0.7114,64.39691257476807
6,stage2,resnet34,adagrad,0.01,,0.0005,,0.2596745990562439,0.94192,0.8377026393890381,0.7225,0.7225,64.50917291641235
7,stage2,resnet34,adagrad,0.01,,0.0005,,0.21163827415466308,0.95458,0.7809924340248108,0.7542,0.7542,64.44723153114319
8,stage2,resnet34,adagrad,0.01,,0.0005,,0.1745510267353058,0.96624,0.6779427005767822,0.7691,0.7691,64.3967809677124
9,stage2,resnet34,adagrad,0.01,,0.0005,,0.15252964871883393,0.97036,0.5948595478057861,0.801,0.801,64.43151116371155
10,stage2,resnet34,adagrad,0.01,,0.0005,,0.13105768121957778,0.97592,0.528114081954956,0.8264,0.8264,64.49547052383423
11,stage2,resnet34,adagrad,0.01,,0.0005,,0.11747883402347564,0.9787,0.4897358621120453,0.839,0.839,64.40627312660217
12,stage2,resnet34,adagrad,0.01,,0.0005,,0.10084648730516434,0.98262,0.4714057032585144,0.8468,0.8468,64.39037013053894
13,stage2,resnet34,adagrad,0.01,,0.0005,,0.08801366671085357,0.98504,0.43207254042625426,0.8567,0.8567,64.47545838356018
14,stage2,resnet34,adagrad,0.01,,0.0005,,0.07892710007309914,0.98734,0.42439384803771973,0.8614,0.8614,64.47356510162354
15,stage2,resnet34,adagrad,0.01,,0.0005,,0.07090056171298027,0.98896,0.4706863965988159,0.844,0.8614,64.40218091011047
16,stage2,resnet34,adagrad,0.01,,0.0005,,0.06200299489021301,0.99078,0.3836526734828949,0.8718,0.8718,64.38818836212158
17,stage2,resnet34,adagrad,0.01,,0.0005,,0.05549703557908535,0.992,0.360884920501709,0.8821,0.8821,64.50946736335754
18,stage2,resnet34,adagrad,0.01,,0.0005,,0.04962410190105438,0.9932,0.39018040437698365,0.8755,0.8821,64.4410400390625
19,stage2,resnet34,adagrad,0.01,,0.0005,,0.044646753774285314,0.99452,0.41168761739730836,0.8695,0.8821,64.40687894821167
20,stage2,resnet34,adagrad,0.01,,0.0005,,0.04037030472755432,0.99492,0.3812150557994842,0.8773,0.8821,64.43034219741821
21,stage2,resnet34,adagrad,0.01,,0.0005,,0.035928546875715256,0.9958,0.3906102681159973,0.8772,0.8821,64.49541139602661
