epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,2.2398443758773805,0.20014,1.9033735143661499,0.29,0.29,81.63638854026794
2,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,1.6981671266937255,0.3573,1.5541363819122314,0.4186,0.4186,81.83851933479309
3,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,1.4084828008270263,0.4809,1.274383099937439,0.536,0.536,81.27466487884521
4,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,1.106437081336975,0.60282,1.035557165336609,0.6262,0.6262,81.50555539131165
5,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.8681927966117859,0.69542,0.8704795125961303,0.685,0.685,81.30001735687256
6,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.7071355285835266,0.75756,0.7092527978897095,0.7539,0.7539,81.45636057853699
7,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.5909085815429688,0.80358,0.6400968132019043,0.7771,0.7771,81.30388164520264
8,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.5171902083587646,0.82998,0.5628245894432068,0.8103,0.8103,81.24592638015747
9,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.46098580605506895,0.85092,0.5493676473140716,0.8133,0.8133,81.35463094711304
10,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.42835596426963807,0.8644,0.5078792941093445,0.8254,0.8254,81.23116707801819
11,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.40063849974632265,0.87432,0.5176929333209992,0.8209,0.8254,81.28407597541809
12,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.3729798411464691,0.88666,0.47903354787826535,0.839,0.839,81.31160640716553
13,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.3546187502384186,0.89188,0.4810911813735962,0.8323,0.839,81.33587074279785
14,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.3353926339435577,0.89882,0.49037772493362425,0.8341,0.839,81.40130639076233
15,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.31904734204292295,0.90478,0.46295187106132507,0.8394,0.8394,81.36929607391357
16,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.303976822977066,0.90932,0.4438579623699188,0.8475,0.8475,81.39675545692444
17,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.29494502539634704,0.91366,0.5453204644680023,0.8137,0.8475,81.27251529693604
18,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.28210736151695254,0.91876,0.42100363731384277,0.8594,0.8594,81.31207823753357
19,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.27422857820034025,0.9207,0.39197221641540525,0.865,0.865,81.5285632610321
20,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.2677058662796021,0.92244,0.44052940430641174,0.8555,0.865,81.13788151741028
21,stage2,resnet18,sam,0.1,0.9,0.0005,0.1,0.2588011404132843,0.92602,0.3931830212593079,0.8634,0.865,81.43692231178284
