epoch,stage,model,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage2,resnet34,adamw,0.01,,0.0005,,1.8680661431503296,0.3157,1.587022435760498,0.4139,0.4139,71.22709774971008
2,stage2,resnet34,adamw,0.01,,0.0005,,1.4033663722610474,0.48784,1.2912165859222413,0.5449,0.5449,70.73387241363525
3,stage2,resnet34,adamw,0.01,,0.0005,,1.0757376927566529,0.61684,1.1904665823936462,0.5847,0.5847,70.4944543838501
4,stage2,resnet34,adamw,0.01,,0.0005,,0.8415533389854432,0.70574,0.8348711187362671,0.7132,0.7132,70.8119785785675
5,stage2,resnet34,adamw,0.01,,0.0005,,0.6382315664005279,0.78028,0.6522999861717224,0.7778,0.7778,70.796142578125
6,stage2,resnet34,adamw,0.01,,0.0005,,0.5191072537040711,0.82338,0.5821003605842591,0.7989,0.7989,70.34319567680359
7,stage2,resnet34,adamw,0.01,,0.0005,,0.43346162720680237,0.85336,0.5605247772216797,0.8124,0.8124,70.51215410232544
8,stage2,resnet34,adamw,0.01,,0.0005,,0.3741267848587036,0.87504,0.4681559203147888,0.8434,0.8434,70.92585015296936
9,stage2,resnet34,adamw,0.01,,0.0005,,0.3304998357439041,0.8908,0.4368634753704071,0.854,0.854,70.68895149230957
10,stage2,resnet34,adamw,0.01,,0.0005,,0.2928265282535553,0.90472,0.4644469174385071,0.8462,0.854,70.41761493682861
11,stage2,resnet34,adamw,0.01,,0.0005,,0.26557825868606566,0.91462,0.404280890417099,0.8659,0.8659,70.23623037338257
12,stage2,resnet34,adamw,0.01,,0.0005,,0.23286847532749175,0.9241,0.4079490167617798,0.8609,0.8659,70.80293440818787
13,stage2,resnet34,adamw,0.01,,0.0005,,0.21249408791542054,0.9318,0.3874098952293396,0.8697,0.8697,70.20971822738647
14,stage2,resnet34,adamw,0.01,,0.0005,,0.18937590100765228,0.94104,0.3999080262184143,0.8716,0.8716,70.83385062217712
15,stage2,resnet34,adamw,0.01,,0.0005,,0.17488198550701142,0.94632,0.3495711462020874,0.8844,0.8844,70.54247236251831
16,stage2,resnet34,adamw,0.01,,0.0005,,0.15429676097393036,0.95378,0.34680788350105285,0.8918,0.8918,70.40462565422058
17,stage2,resnet34,adamw,0.01,,0.0005,,0.13835476427555085,0.9595,0.358618346118927,0.8849,0.8918,70.46949195861816
