stage,model,dataset,optimizer,lr,momentum,weight_decay,rho,epochs,seed,best_test_acc,final_test_acc,total_time,best_model_path,log_path
stage2,resnet18,cifar10,rmsprop,0.1,0.9,0.0005,,100,42,0.1443,0.1,3902.25976061821,results/models/stage2_resnet18_cifar10_rmsprop_lr0.1_ep100_seed42_best.pth,results/logs/stage2_resnet18_cifar10_rmsprop_lr0.1_ep100_seed42.csv
