stage,model,dataset,optimizer,lr,momentum,weight_decay,rho,epochs,seed,best_test_acc,final_test_acc,total_time,best_model_path,log_path
stage2,resnet18,cifar10,adagrad,0.001,,0.0005,,100,42,0.8316,0.8288,3682.3822021484375,results/models/stage2_resnet18_cifar10_adagrad_lr0.001_ep100_seed42_best.pth,results/logs/stage2_resnet18_cifar10_adagrad_lr0.001_ep100_seed42.csv
